Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,164.800,3.747,1.473,2.392,3.144,4.675,6.593,7.367,8.901,15.746,0.267
5,156.400,4.001,1.407,2.532,3.611,5.334,6.436,7.238,8.230,15.039,0.250
10,179.200,3.520,1.055,2.359,3.141,4.396,5.805,6.409,7.477,12.408,0.284
15,181.400,3.529,1.137,2.210,2.932,4.464,6.222,6.850,8.844,19.313,0.283
20,146.400,4.334,1.532,2.939,4.155,5.700,6.633,7.153,8.508,9.366,0.231
25,142.400,4.682,1.118,2.820,4.543,6.294,7.701,8.400,9.183,18.949,0.214
30,199.800,3.356,1.086,2.182,2.917,3.954,5.930,6.807,8.602,10.299,0.298
35,187.400,3.617,1.229,2.281,2.930,4.521,6.594,8.022,9.212,17.228,0.276
40,163.200,3.921,1.533,2.375,3.277,5.262,6.716,7.766,8.679,10.206,0.255
45,159.400,4.088,1.312,2.634,3.632,5.401,6.902,7.723,8.535,9.129,0.245
50,194.200,3.264,1.165,2.150,2.851,3.713,5.595,6.447,8.853,16.991,0.306
55,159.000,4.116,1.392,2.502,3.807,5.605,6.801,7.586,8.601,9.431,0.243
