Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,126.000,4.744,1.502,2.954,4.055,6.186,8.163,8.972,12.088,25.211,0.211
5,180.400,3.496,1.004,2.224,2.849,3.661,6.146,7.575,12.555,41.119,0.286
10,167.200,3.826,0.980,2.448,3.112,4.445,6.686,8.287,12.439,17.723,0.261
15,193.200,3.205,1.389,2.111,2.667,3.317,5.484,7.135,11.949,23.406,0.312
20,185.000,3.456,1.026,2.187,2.785,4.106,6.504,7.292,8.917,19.540,0.289
25,209.000,3.133,1.466,2.170,2.700,3.382,5.264,6.381,8.853,11.036,0.319
30,204.000,3.077,0.949,2.178,2.701,3.343,4.786,6.315,8.829,12.563,0.325
35,226.000,2.817,1.300,2.152,2.624,3.165,3.649,4.685,7.598,9.901,0.355
40,212.400,3.041,1.069,2.189,2.797,3.360,4.530,5.831,7.421,14.071,0.329
45,213.600,2.963,1.337,2.186,2.716,3.318,4.131,5.288,7.621,17.961,0.337
50,196.000,3.267,1.364,2.460,3.045,3.670,4.495,5.393,8.932,17.609,0.306
55,219.200,2.893,1.338,2.282,2.861,3.360,3.687,3.869,6.586,9.798,0.346
