Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,106.000,1.707,0.795,1.154,1.503,1.889,2.369,3.048,7.105,19.683,0.586
5,126.800,1.408,0.746,0.899,1.076,1.823,2.106,2.303,4.581,13.717,0.710
10,117.200,1.437,0.691,0.887,1.374,1.877,2.136,2.348,2.952,6.538,0.696
15,163.800,1.151,0.683,0.821,0.928,1.366,1.845,2.063,2.751,9.066,0.869
20,133.600,1.334,0.705,0.825,0.977,1.803,2.090,2.305,3.096,11.321,0.750
25,150.800,1.201,0.655,0.782,0.898,1.618,1.921,2.120,2.888,10.826,0.832
30,137.400,1.305,0.657,0.779,1.031,1.634,1.940,2.156,4.159,13.570,0.766
35,77.600,2.851,0.682,1.306,1.749,2.032,2.971,4.772,16.657,232.625,0.351
40,110.000,1.983,0.764,1.007,1.384,2.296,3.426,4.247,9.956,28.368,0.504
45,156.400,1.289,0.834,0.975,1.071,1.298,1.676,2.179,3.000,55.047,0.776
50,99.600,1.669,0.804,1.033,1.449,2.163,2.668,2.996,4.217,4.637,0.599
55,102.600,1.596,0.768,0.992,1.447,1.987,2.422,2.853,4.159,7.155,0.627
