Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,263,263.000,1039,1857,2563,3781,5072,6973,8551,16662,20445
1,283,283.000,504,1371,2320,3515,4406,7156,9439,17461,18991
2,389,389.000,503,970,2032,2563,3331,4558,7345,12293,15527
3,398,398.000,453,938,1951,2493,3207,4504,6940,13219,14631
4,396,396.000,429,1001,1948,2514,3120,4509,6597,10253,40757
5,492,492.000,410,880,1584,2022,2864,3574,3938,6973,18951
6,393,393.000,359,915,1805,2532,3195,6052,7817,14068,22155
7,488,488.000,333,848,1634,2037,2839,3609,5301,6880,14091
8,400,400.000,401,874,1763,2481,3096,4455,7044,14441,31016
9,424,424.000,422,924,2013,2348,3085,4001,6627,9307,17802
10,417,417.000,390,920,1778,2395,3058,4232,6718,13923,22559
11,490,490.000,392,847,1302,2016,2882,3619,4980,7340,8241
12,465,465.000,334,850,1510,2139,2996,3751,6204,8926,13965
13,499,499.000,338,861,1717,2012,2777,3605,4077,6914,16838
14,332,332.000,338,1050,2003,2979,3884,6908,8155,13643,22454
15,288,288.000,418,1210,2471,3439,4426,7138,9157,17748,24940
16,447,447.000,352,864,1727,2225,3003,4029,6517,8418,16270
17,456,456.000,327,837,1784,2180,2994,3815,6481,8347,11200
18,396,396.000,347,858,1944,2513,3168,5153,6903,12238,20144
19,176,176.000,745,2029,3987,5651,6927,12345,17144,38334,38384
20,348,348.000,443,976,1959,2847,3697,6133,7812,11985,31781
21,224,224.000,374,1463,3064,4687,5472,9047,14318,24983,77823
22,264,264.000,393,1140,2598,3567,4700,7374,9231,21012,31623
23,339,339.000,389,1059,1971,2935,3921,5535,7960,13270,41629
24,349,349.000,421,1067,2455,2851,3962,5528,8153,9939,10460
25,382,382.000,346,959,2224,2612,3653,4803,7553,9857,10854
26,324,324.000,393,1032,2404,3076,3874,6570,8155,12404,32236
27,330,330.000,425,1067,1944,3015,3852,7030,9135,15891,18253
28,316,316.000,423,1175,2383,3160,4380,6607,8338,10576,20838
29,260,260.000,468,1324,2660,3813,5246,8445,9679,16137,19233
30,335,335.000,424,1047,2558,2972,3965,5620,8739,10317,19184
31,310,310.000,360,1103,2313,3215,3851,7123,8412,20083,27070
32,316,316.000,416,1007,2324,3186,3792,7609,9428,19031,24647
33,325,325.000,365,1083,2264,3034,3751,6126,8429,18999,23144
34,300,300.000,391,1054,2419,3335,4009,7853,10059,20020,20676
35,233,233.000,416,1406,2789,4319,5092,10253,11962,21183,34966
36,329,329.000,400,1121,2372,2982,4000,6069,7560,11261,20524
37,314,314.000,434,1221,2494,3196,4298,6576,8491,11078,11819
38,258,258.000,514,1469,2617,3839,5121,8793,10557,17493,21998
39,180,180.000,487,2145,3332,5533,7299,11175,14101,38177,76814
40,227,227.000,1041,1737,3200,4379,5453,9719,12139,17950,17992
41,298,298.000,437,1290,2882,3361,4483,6666,9004,14173,16990
42,157,157.000,681,1989,4188,6308,7692,13219,16492,39310,68040
43,302,302.000,449,1234,2527,3318,4281,6072,9252,16481,23250
44,116,116.000,1001,3329,5920,8592,12023,19011,23810,40782,42607
45,157,157.000,1022,1555,4084,6324,7545,14049,23138,41624,48677
46,314,314.000,465,1228,2509,3164,4256,5527,8747,13450,22177
47,168,168.000,632,2513,3530,5942,9828,12668,14948,28913,33850
48,362,362.000,439,1128,2429,2757,3981,4881,6075,9977,11485
49,291,291.000,490,1138,2514,3492,4196,8186,9639,21047,24635
50,246,246.000,443,1128,2577,3968,4224,8796,13085,24925,52994
51,303,303.000,451,1132,2444,3307,4286,7613,8889,11911,20745
52,216,216.000,401,1926,2434,4597,7249,9224,10147,18072,20875
53,388,388.000,404,988,2192,2577,3547,4844,7587,9391,13959
54,393,393.000,402,1003,1978,2534,3790,4469,6731,8327,8773
55,379,379.000,406,1001,2054,2623,3624,4834,7698,8416,18866
56,398,398.000,390,1003,2223,2514,3678,4443,5800,8578,10396
57,328,328.000,394,1026,2235,3026,3778,7558,8597,10703,19351
58,344,344.000,415,1044,2311,2902,3741,5397,8155,13447,25801
59,336,336.000,441,1036,2288,2941,3950,5601,8121,12102,19956
