Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,130.800,1.541,0.683,0.986,1.360,1.771,2.220,2.606,5.325,30.539,0.649
5,94.800,1.886,0.731,1.010,1.559,2.035,3.218,5.271,7.424,9.696,0.530
10,115.000,1.517,0.727,0.899,1.253,1.875,2.206,2.529,4.939,15.887,0.659
15,113.600,1.619,0.744,0.950,1.329,1.973,2.553,3.063,5.403,16.850,0.617
20,122.600,1.446,0.721,0.934,1.080,1.814,2.256,2.714,4.565,10.599,0.692
25,127.600,1.487,0.761,0.961,1.343,1.920,2.190,2.394,3.211,5.462,0.673
30,108.600,1.845,0.752,0.916,1.753,1.978,2.265,2.580,7.998,43.349,0.542
35,107.600,1.500,0.740,0.916,1.208,1.932,2.315,2.699,3.942,8.774,0.667
40,136.400,1.362,0.733,0.860,0.981,1.788,2.127,2.573,4.875,7.380,0.734
45,102.800,1.663,0.735,0.929,1.245,1.764,2.438,3.798,8.213,30.390,0.601
50,130.000,1.465,0.771,0.928,1.088,1.657,2.127,2.796,6.985,22.089,0.683
55,106.200,1.552,0.737,0.910,1.186,1.932,2.275,2.688,6.213,20.675,0.644
