Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,151.800,1.491,0.643,0.856,1.174,1.729,2.315,3.169,7.018,12.567,0.671
5,149.800,1.281,0.622,0.783,1.383,1.586,1.786,1.956,2.666,4.517,0.781
10,117.400,1.579,0.657,1.263,1.514,1.819,2.184,2.445,3.007,10.663,0.633
15,134.400,1.426,0.630,0.885,1.174,1.769,2.241,2.641,3.744,19.973,0.701
20,111.800,1.598,0.640,0.851,1.490,1.968,2.438,2.952,4.646,24.496,0.626
25,112.200,1.671,0.745,0.936,1.495,2.037,2.505,3.139,5.521,22.048,0.599
30,111.000,1.606,0.782,0.988,1.325,1.999,2.496,2.870,4.473,13.092,0.622
35,109.200,1.721,0.845,1.056,1.450,2.180,2.753,3.249,4.237,6.393,0.581
40,84.400,2.015,0.871,1.775,1.975,2.292,2.708,2.963,3.485,8.892,0.496
45,92.800,1.804,0.827,1.093,1.803,2.149,2.701,3.338,4.343,5.950,0.554
50,109.400,1.696,0.900,1.121,1.385,2.005,2.581,3.042,4.743,11.280,0.590
55,93.200,1.776,0.930,1.164,1.499,2.230,2.683,3.040,3.489,15.816,0.563
