Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,1.046,0.320,0.503,0.621,0.819,1.753,3.406,10.592,10.592,0.956
5,12.800,0.773,0.353,0.485,0.702,0.846,1.010,1.379,3.562,3.562,1.294
10,11.400,1.615,0.278,0.378,0.547,0.888,1.438,5.222,43.458,43.458,0.619
15,16.200,0.914,0.296,0.359,0.449,0.736,1.135,2.833,16.150,16.150,1.094
20,19.600,0.494,0.278,0.348,0.397,0.557,0.738,0.797,3.081,3.081,2.024
25,15.200,0.649,0.308,0.363,0.705,0.801,0.838,0.984,3.091,3.091,1.540
30,10.200,0.717,0.337,0.386,0.708,0.832,0.897,1.028,2.954,2.954,1.395
35,13.400,0.483,0.321,0.367,0.396,0.655,0.779,0.849,0.888,0.888,2.072
40,13.800,0.579,0.343,0.391,0.447,0.708,0.969,1.091,2.227,2.227,1.727
45,12.000,0.562,0.326,0.401,0.446,0.800,0.940,0.994,1.032,1.032,1.781
50,13.400,0.626,0.313,0.415,0.496,0.751,1.121,1.183,2.248,2.248,1.598
55,10.000,0.682,0.352,0.471,0.673,0.875,1.036,1.095,1.249,1.249,1.466
