Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.400,1.039,0.339,0.554,0.818,1.353,1.880,2.174,3.554,3.554,0.962
5,15.600,0.543,0.344,0.410,0.458,0.555,0.857,1.071,1.760,1.760,1.842
10,13.800,0.908,0.329,0.386,0.433,0.652,0.900,1.142,25.136,25.136,1.101
15,19.800,0.490,0.267,0.355,0.411,0.511,0.693,0.828,3.035,3.035,2.040
20,17.800,0.443,0.296,0.342,0.384,0.472,0.677,0.767,1.394,1.394,2.260
25,14.600,0.530,0.301,0.351,0.386,0.468,0.604,0.703,7.727,7.727,1.886
30,15.200,0.435,0.297,0.344,0.372,0.445,0.693,0.847,0.952,0.952,2.297
35,8.200,0.486,0.323,0.352,0.393,0.570,0.790,0.928,0.956,0.956,2.058
40,9.000,0.892,0.261,0.374,0.409,0.713,0.981,1.251,15.058,15.058,1.121
45,12.000,0.712,0.329,0.424,0.654,0.932,1.172,1.474,1.990,1.990,1.404
50,12.000,0.621,0.279,0.376,0.447,0.614,1.021,1.666,4.919,4.919,1.610
55,14.800,0.594,0.304,0.355,0.407,0.516,0.825,1.236,7.404,7.404,1.683
