Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.137,0.322,0.467,0.868,1.322,2.282,2.938,5.578,5.578,0.880
5,21.000,0.490,0.296,0.372,0.400,0.486,0.801,0.885,1.166,2.271,2.039
10,18.400,0.539,0.299,0.365,0.395,0.547,0.755,0.830,3.279,3.279,1.854
15,12.600,0.596,0.306,0.384,0.434,0.783,0.954,1.038,1.809,1.809,1.679
20,22.400,0.545,0.301,0.373,0.395,0.440,0.612,0.859,2.326,10.572,1.836
25,17.200,0.545,0.328,0.362,0.406,0.500,0.762,0.918,6.540,6.540,1.837
30,15.000,0.572,0.320,0.372,0.398,0.495,0.870,1.059,5.288,5.288,1.748
35,12.800,0.454,0.311,0.373,0.417,0.482,0.621,0.758,1.067,1.067,2.205
40,17.600,0.494,0.301,0.365,0.396,0.460,0.846,1.127,1.917,1.917,2.023
45,17.600,0.443,0.290,0.360,0.395,0.474,0.615,0.808,0.960,0.960,2.258
50,18.000,0.480,0.295,0.380,0.409,0.469,0.645,0.863,1.985,1.985,2.082
55,14.000,0.524,0.304,0.396,0.443,0.568,0.870,0.968,1.210,1.210,1.908
