Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,184,184.000,1512,2394,4154,5422,7166,9195,10623,30371,35382
1,228,228.000,817,1864,2890,4363,6223,8122,9170,17282,19393
2,390,390.000,472,1091,1878,2560,3296,4568,7433,10944,21752
3,259,259.000,428,1579,2352,3838,5404,7883,12109,15775,20295
4,405,405.000,354,872,1758,2454,3039,5158,6284,12497,18247
5,233,233.000,541,1731,2639,4266,5452,9722,10816,19223,24704
6,409,409.000,312,868,1878,2436,3188,4833,6145,9896,14054
7,249,249.000,457,1588,2844,3996,5675,7961,11392,15413,20138
8,325,325.000,353,863,2034,3074,3344,7410,9614,15968,18842
9,377,377.000,396,1054,2079,2621,3565,5046,6597,9310,20505
10,480,480.000,332,875,1592,2076,2831,3856,5006,8751,9797
11,363,363.000,353,1003,1772,2761,3293,6001,6987,13096,15659
12,358,358.000,347,1072,1751,2768,3928,5855,6652,11757,12376
13,522,522.000,314,731,1258,1901,2586,3342,5734,7497,13637
14,377,377.000,367,994,1703,2641,3367,5815,6579,12622,16692
15,568,568.000,315,755,1303,1756,2479,3212,4226,6149,9805
16,358,358.000,324,879,2047,2776,3380,6256,7427,12497,14628
17,306,306.000,379,983,2175,3261,3503,6613,9267,19172,38240
18,265,265.000,424,1662,2229,3709,5494,8475,9816,16019,21095
19,412,412.000,335,856,1801,2415,3013,5291,6386,9944,19742
20,318,318.000,373,1458,2052,3140,4706,6693,7440,9687,13880
21,265,265.000,382,1538,1970,3754,5957,7823,9099,15228,16133
22,307,307.000,365,1001,2264,3252,4018,7176,8338,17313,24069
23,273,273.000,367,1549,1987,3644,4927,7498,9376,15903,20926
24,209,209.000,660,1716,4065,4784,6734,8888,14002,18475,20416
25,240,240.000,371,1777,2590,4144,5570,9705,10631,20044,22801
26,278,278.000,388,1053,2216,3594,5560,8735,10067,12187,18012
27,257,257.000,461,1324,2787,3877,4921,8791,12236,16730,25727
28,228,228.000,702,1818,2168,4373,6819,8811,9474,16645,17237
29,215,215.000,371,1843,2563,4652,7038,10107,11868,20619,23731
30,281,281.000,400,1604,2488,3530,4289,7831,9544,15324,18160
31,308,308.000,427,1138,2348,3230,3924,7031,9310,16432,18016
32,293,293.000,349,1104,2241,3396,4161,7672,8787,16803,46457
33,312,312.000,417,1081,2154,3190,4130,7551,8581,11936,15766
34,320,320.000,423,1184,2223,3115,3958,6625,8304,17102,19784
35,234,234.000,425,1213,2596,4257,6649,9512,11526,19231,22862
36,299,299.000,445,1068,2260,3344,3873,7856,9618,20316,26911
37,269,269.000,475,1440,2223,3736,4711,8117,9528,20294,44876
38,169,169.000,466,2040,3997,5875,8406,12741,16961,25564,31045
39,220,220.000,442,1684,2716,4526,6191,9843,13200,17693,33001
40,292,292.000,420,1184,2459,3386,4255,6991,10571,14817,20329
41,219,219.000,419,1850,3166,4563,6955,8914,9667,17228,17517
42,203,203.000,737,1882,2909,4905,7544,10131,13020,19921,22179
43,250,250.000,415,1820,2969,3974,5793,8281,9219,14001,22001
44,238,238.000,492,1909,3191,4210,4816,8558,11699,18561,32415
45,175,175.000,426,2241,3859,5678,8474,10832,14372,23156,24550
46,195,195.000,754,1876,3401,5134,6776,10373,13982,21386,48291
47,147,147.000,560,2107,4611,6803,9300,15761,20588,35611,40308
48,220,220.000,480,1455,3298,4486,5772,8690,11094,23201,70471
49,367,367.000,405,995,1961,2723,3688,5266,7250,12345,22058
50,321,321.000,446,1097,2260,3089,4051,6520,7804,13470,28401
51,311,311.000,474,1314,2502,3211,4348,6327,8006,10958,15003
52,207,207.000,803,1855,2511,4820,6837,9137,13440,23586,28934
53,273,273.000,442,1198,2794,3630,4408,8308,10789,13939,30390
54,260,260.000,425,1276,2814,3828,4779,7546,10772,26042,31938
55,281,281.000,428,1292,2846,3546,4344,7778,10297,13585,14154
56,312,312.000,405,1373,2215,3196,4202,6653,8122,14095,22480
57,242,242.000,415,1791,2467,4138,6437,9219,10703,13803,20126
58,251,251.000,416,1474,2627,3949,4610,9134,11302,19386,25097
59,203,203.000,769,1888,3002,4881,7476,9235,11227,17640,19617
