Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,328.000,3.036,0.373,1.259,2.074,4.008,6.195,7.999,13.880,17.061,0.329
5,420.200,2.369,0.312,0.839,1.725,2.959,5.531,6.429,11.922,17.577,0.422
10,411.600,2.421,0.335,0.805,1.703,2.994,5.598,6.617,12.458,17.211,0.413
15,459.200,2.167,0.303,0.777,1.624,2.789,4.467,5.986,11.838,19.140,0.461
20,476.400,2.091,0.269,0.762,1.632,2.750,4.248,5.736,8.443,14.725,0.478
25,392.200,2.541,0.264,0.826,1.758,3.131,5.825,6.937,12.621,20.024,0.393
30,414.000,2.407,0.266,0.799,1.695,3.041,5.267,6.258,12.488,16.065,0.416
35,399.400,2.498,0.275,0.822,1.747,3.088,5.888,6.823,12.582,15.814,0.400
40,497.000,2.005,0.260,0.729,1.571,2.683,3.603,5.850,8.049,16.602,0.499
45,381.600,2.611,0.285,0.845,1.934,3.250,5.885,6.933,12.281,15.950,0.383
50,380.800,2.618,0.278,0.854,1.857,3.276,6.097,7.369,10.068,18.749,0.382
55,454.200,2.192,0.289,0.809,1.793,2.893,3.946,6.196,8.757,32.871,0.456
