Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.600,2.126,1.256,1.707,1.948,2.374,3.148,3.502,3.779,3.779,0.470
5,11.600,2.128,1.085,1.474,1.650,2.131,3.215,5.207,11.632,11.632,0.470
10,14.400,1.791,1.142,1.486,1.675,2.003,2.297,3.037,3.374,3.374,0.559
15,12.200,2.010,1.296,1.580,1.733,2.225,3.027,3.524,4.842,4.842,0.497
20,15.000,1.842,1.167,1.498,1.645,1.915,2.347,2.723,7.839,7.839,0.543
25,10.600,1.933,1.270,1.663,1.876,2.058,2.600,2.869,3.431,3.431,0.517
30,9.800,2.127,1.270,1.671,1.869,2.329,3.159,3.638,5.445,5.445,0.470
35,9.200,1.959,1.130,1.600,1.892,2.197,2.388,2.692,4.282,4.282,0.511
40,11.400,1.733,1.224,1.531,1.650,1.870,2.227,2.490,3.030,3.030,0.577
45,15.400,1.949,1.079,1.400,1.623,2.340,2.879,3.166,6.269,6.269,0.513
50,12.600,1.824,1.037,1.429,1.597,2.033,2.833,3.337,3.653,3.653,0.548
55,17.000,1.605,1.000,1.342,1.505,1.696,1.933,2.175,5.191,5.191,0.623
