Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,1.085,0.403,0.759,1.027,1.345,1.687,2.051,2.307,2.307,0.921
5,10.800,0.738,0.417,0.508,0.571,0.825,1.113,1.189,3.193,3.193,1.355
10,11.200,0.859,0.346,0.537,0.778,0.985,1.119,1.221,4.429,4.429,1.164
15,15.200,0.591,0.372,0.431,0.499,0.642,0.959,1.135,1.525,1.525,1.692
20,11.800,0.657,0.349,0.408,0.488,0.870,1.015,1.184,2.504,2.504,1.523
25,14.000,0.797,0.338,0.416,0.689,0.887,1.099,1.254,7.739,7.739,1.255
30,12.400,0.721,0.324,0.412,0.696,0.832,1.080,1.210,4.113,4.113,1.387
35,6.200,1.504,0.361,0.733,0.820,0.972,1.445,8.420,9.864,9.864,0.665
40,11.200,0.918,0.364,0.462,0.695,1.118,1.684,1.826,4.962,4.962,1.089
45,11.600,0.566,0.386,0.444,0.492,0.593,0.849,0.976,1.612,1.612,1.767
50,9.800,0.927,0.374,0.463,0.607,0.941,1.228,1.303,10.840,10.840,1.079
55,7.200,0.753,0.360,0.441,0.756,1.033,1.184,1.392,2.103,2.103,1.328
