Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.400,1.740,0.869,1.347,1.564,1.902,2.497,3.067,4.729,4.729,0.575
5,16.800,1.615,1.037,1.250,1.461,1.684,2.387,3.139,3.658,3.658,0.619
10,17.800,1.452,0.809,1.250,1.384,1.559,1.944,2.066,2.903,2.903,0.689
15,13.000,1.617,1.044,1.317,1.493,1.782,2.166,2.649,3.002,3.002,0.619
20,17.600,1.507,0.770,1.272,1.468,1.606,1.933,2.168,2.826,2.826,0.663
25,21.400,1.351,0.904,1.175,1.290,1.396,1.546,1.734,3.694,4.052,0.740
30,20.600,1.333,0.911,1.116,1.256,1.445,1.695,1.920,2.469,3.199,0.750
35,12.000,1.671,0.952,1.257,1.466,1.893,2.406,2.756,5.648,5.648,0.598
40,12.200,1.831,0.981,1.306,1.500,2.044,3.001,3.232,5.341,5.341,0.546
45,18.800,1.667,1.110,1.420,1.577,1.793,2.199,2.525,3.564,3.564,0.600
50,14.000,1.745,1.132,1.470,1.663,1.925,2.369,2.723,3.258,3.258,0.573
55,13.800,1.808,1.219,1.481,1.620,1.952,2.626,2.732,3.515,3.515,0.553
