Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,145.000,4.216,1.536,2.717,3.640,5.165,6.871,7.869,10.439,42.510,0.237
5,141.400,4.338,1.456,2.941,3.976,5.514,6.768,7.557,9.353,12.533,0.231
10,185.000,3.572,1.127,2.284,2.944,3.823,6.351,8.051,11.003,23.556,0.280
15,131.600,4.847,1.151,2.967,4.674,6.326,7.926,8.702,11.379,14.086,0.206
20,153.600,4.208,1.558,2.456,3.341,5.765,7.531,8.526,9.667,13.903,0.238
25,142.200,4.671,1.279,2.671,3.676,6.548,8.418,9.313,10.971,15.434,0.214
30,171.800,3.663,1.077,2.276,2.951,4.332,7.017,8.176,9.289,9.932,0.273
35,167.800,3.855,1.080,2.413,3.191,4.941,6.748,7.908,9.416,13.551,0.259
40,167.200,3.958,1.512,2.446,3.267,5.176,6.902,8.007,9.172,16.053,0.253
45,184.600,3.545,1.366,2.414,3.113,4.191,5.806,6.975,9.114,12.232,0.282
50,177.800,3.519,1.254,2.276,3.000,3.912,6.283,7.291,9.113,14.649,0.284
55,159.800,4.199,1.236,2.400,3.169,5.894,8.036,9.036,10.051,20.234,0.238
