Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,1.835,0.739,1.228,1.446,2.186,2.986,3.898,7.804,7.804,0.545
5,10.400,1.950,0.940,1.306,1.754,2.499,2.981,3.518,4.183,4.183,0.513
10,11.600,1.488,0.986,1.285,1.447,1.686,1.919,2.057,2.332,2.332,0.672
15,9.400,1.666,0.988,1.327,1.504,1.988,2.499,2.577,2.700,2.700,0.600
20,16.000,1.490,0.787,1.164,1.336,1.595,2.260,2.856,3.540,3.540,0.671
25,7.000,1.623,1.109,1.267,1.443,1.668,2.133,2.839,3.842,3.842,0.616
30,14.000,1.930,0.990,1.488,1.705,2.001,2.882,3.759,6.355,6.355,0.518
35,13.400,1.820,1.193,1.507,1.690,1.964,2.400,2.909,3.679,3.679,0.549
40,11.600,1.914,1.107,1.494,1.762,2.046,2.666,3.674,4.144,4.144,0.522
45,17.000,1.609,1.013,1.386,1.576,1.733,1.890,2.143,3.843,3.843,0.621
50,13.200,1.703,1.189,1.373,1.522,1.913,2.402,2.870,3.008,3.008,0.587
55,17.600,1.431,1.025,1.271,1.384,1.509,1.635,1.711,3.464,3.464,0.699
