Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,1.560,0.381,0.602,0.989,2.269,2.856,4.455,8.606,8.606,0.641
5,19.600,0.760,0.337,0.448,0.509,0.697,1.108,1.891,7.648,7.648,1.316
10,14.000,1.066,0.352,0.456,0.514,0.829,3.079,3.905,9.671,9.671,0.938
15,14.400,0.699,0.383,0.437,0.490,0.871,1.113,1.546,3.627,3.627,1.430
20,9.600,0.619,0.382,0.479,0.515,0.681,1.025,1.246,1.411,1.411,1.615
25,7.400,0.897,0.415,0.519,0.615,0.970,1.802,2.690,3.031,3.031,1.115
30,14.200,0.740,0.425,0.484,0.536,0.639,0.836,1.192,10.583,10.583,1.352
35,13.200,0.554,0.365,0.458,0.505,0.589,0.786,0.931,1.171,1.171,1.805
40,15.200,0.543,0.340,0.418,0.459,0.560,0.786,0.919,2.828,2.828,1.843
45,15.000,0.815,0.329,0.406,0.448,0.612,0.908,0.989,20.958,20.958,1.227
50,15.000,0.463,0.328,0.391,0.413,0.461,0.568,0.917,1.150,1.150,2.161
55,13.000,0.546,0.339,0.391,0.428,0.556,0.979,1.087,2.244,2.244,1.831
