Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,117.600,4.988,1.267,2.984,4.071,6.601,8.642,9.623,13.708,26.012,0.200
5,182.000,3.584,1.136,2.479,3.167,3.965,5.738,7.025,9.794,14.087,0.279
10,169.000,3.730,1.505,2.699,3.327,4.042,4.944,6.806,10.755,37.450,0.268
15,165.600,3.886,1.230,2.742,3.411,4.243,6.156,8.104,10.322,16.011,0.257
20,138.600,4.794,1.937,3.085,3.850,5.112,7.886,10.307,19.932,68.534,0.209
25,89.800,7.349,2.105,3.530,4.783,8.214,12.478,16.654,39.944,178.183,0.136
30,164.800,4.001,1.715,2.943,3.681,4.467,5.450,7.019,10.551,17.444,0.250
35,161.800,3.945,1.785,2.809,3.549,4.275,5.799,7.518,10.583,30.254,0.253
40,181.200,3.678,1.285,2.710,3.353,4.025,5.276,6.933,9.400,26.146,0.272
45,170.800,3.694,1.432,2.651,3.390,4.114,5.629,6.879,9.532,17.245,0.271
50,196.000,3.203,1.124,2.466,3.042,3.622,4.096,4.553,8.580,25.186,0.312
55,159.000,3.912,1.152,2.613,3.283,4.166,6.644,8.115,10.772,39.777,0.256
