Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,140.000,1.508,0.649,0.788,0.983,1.905,2.537,3.397,5.947,17.175,0.663
5,192.200,0.992,0.620,0.702,0.785,1.117,1.574,1.810,2.716,11.264,1.008
10,226.200,0.848,0.599,0.677,0.720,0.794,1.080,1.507,1.878,13.734,1.179
15,207.000,0.909,0.587,0.666,0.716,0.890,1.366,1.634,2.783,21.903,1.100
20,223.400,0.837,0.580,0.678,0.724,0.848,1.291,1.493,1.969,2.986,1.194
25,190.200,1.009,0.600,0.708,0.809,0.968,1.675,2.031,3.153,19.537,0.991
30,191.400,0.944,0.610,0.713,0.783,0.995,1.489,1.702,2.147,7.474,1.060
35,222.000,0.794,0.623,0.699,0.730,0.780,0.880,1.402,1.802,2.200,1.260
40,197.200,0.887,0.641,0.733,0.784,0.880,1.187,1.624,2.031,8.779,1.127
45,177.200,1.049,0.685,0.809,0.901,1.107,1.469,1.836,3.179,6.307,0.953
50,191.400,0.999,0.700,0.825,0.899,1.049,1.339,1.570,2.204,3.101,1.001
55,144.000,1.339,0.739,0.905,1.032,1.428,2.081,2.609,3.993,16.674,0.747
