Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.200,13.058,6.400,7.452,9.672,16.992,19.235,23.084,59.020,59.020,0.077
5,14.000,8.144,6.127,6.623,6.956,8.713,11.380,14.127,21.935,21.935,0.123
10,13.000,8.783,6.701,7.363,7.715,8.612,10.406,17.442,21.948,21.948,0.114
15,14.000,9.158,6.439,7.261,7.923,8.613,15.986,17.949,32.608,32.608,0.109
20,11.400,10.140,7.050,7.739,8.398,10.721,16.693,20.375,24.106,24.106,0.099
25,8.600,16.846,7.744,8.901,10.818,17.485,43.695,51.512,58.227,58.227,0.059
30,13.600,9.669,7.272,7.938,8.305,9.315,12.263,19.583,33.859,33.859,0.103
35,14.800,9.553,6.944,7.659,8.000,9.198,14.336,21.794,30.691,30.691,0.105
40,13.200,8.698,6.756,7.440,7.685,8.274,10.611,15.978,21.865,21.865,0.115
45,14.200,9.135,6.669,7.397,7.909,9.741,12.706,13.381,28.637,28.637,0.109
50,19.000,7.858,6.334,6.791,7.042,7.390,9.712,15.190,21.892,21.892,0.127
55,15.200,10.408,6.228,6.802,7.503,14.209,17.172,20.522,38.477,38.477,0.096
