Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,154,154.000,1501,2701,4810,6468,8113,11704,18699,39432,45630
1,111,111.000,1619,3602,7057,8970,11633,22108,25134,31327,43849
2,137,137.000,1729,3307,6249,7188,9316,12022,15628,24442,51378
3,137,137.000,1433,2922,5480,7344,11041,15052,16740,19583,30515
4,131,131.000,1470,2975,4788,7535,10925,14531,16528,29813,35304
5,259,259.000,754,1471,3132,3842,5079,7316,9758,15904,26425
6,260,260.000,573,1529,2862,3823,4977,8351,9486,17765,18056
7,243,243.000,491,1368,2884,4094,4821,7954,9523,25032,52565
8,293,293.000,554,1398,2956,3395,4855,6430,7965,10470,10999
9,338,338.000,473,1189,2184,2925,4018,5246,7177,19203,20959
10,360,360.000,465,1149,1924,2762,3963,4898,6011,11117,19333
11,394,394.000,453,1110,1717,2528,3576,4791,5691,8467,8606
12,305,305.000,421,1158,2244,3256,4041,7417,9204,15433,21044
13,359,359.000,438,1109,2554,2772,3951,4671,6728,8188,12723
14,193,193.000,414,2149,3597,5165,6322,10551,13550,27486,28561
15,347,347.000,431,1096,2125,2865,3788,5411,7660,16782,19287
16,324,324.000,377,1189,2427,3064,4176,6024,7277,12307,17127
17,271,271.000,409,1190,2534,3668,4412,8590,10134,16978,22863
18,245,245.000,444,1367,2891,4077,4876,8700,11686,20720,25446
19,281,281.000,424,1298,2752,3521,4502,6907,9848,14694,17914
20,307,307.000,402,1256,2440,3233,4534,6122,7916,10930,24460
21,313,313.000,431,1069,2167,3188,3735,6051,7173,22897,73680
22,317,317.000,381,1017,2072,3145,4044,6695,9219,16125,16663
23,377,377.000,379,1010,2352,2626,3582,4534,6646,9755,17584
24,343,343.000,391,1044,2274,2918,3782,6173,8468,11197,15374
25,419,419.000,378,965,1495,2368,3353,4315,6726,9188,15923
26,426,426.000,307,945,2168,2342,3158,4076,5934,9886,13049
27,248,248.000,364,1287,3053,4021,5116,8778,10458,12208,58304
28,395,395.000,357,1027,1604,2491,3584,4693,6537,9120,11632
29,366,366.000,362,1077,2392,2726,3869,5054,6630,9861,12820
30,370,370.000,325,967,2193,2694,3514,6025,6980,15422,16763
31,466,466.000,360,943,1374,2140,3053,4052,4678,6844,9203
32,451,451.000,347,900,1919,2207,3191,4013,5474,7433,9569
33,448,448.000,286,889,2076,2224,3191,3927,5421,9179,14292
34,495,495.000,313,846,1460,2015,2888,3656,5351,7095,9360
35,473,473.000,290,829,1766,2111,3107,3858,5580,7635,9714
36,411,411.000,307,913,1988,2420,3372,4722,5873,9153,11435
37,365,365.000,303,928,2192,2730,3476,5779,7604,11828,16279
38,450,450.000,308,859,2029,2214,3125,3820,5732,8182,12240
39,493,493.000,295,809,1840,2024,2792,3654,5401,8036,10416
40,541,541.000,302,804,1020,1843,2700,3560,3902,6453,14135
41,472,472.000,266,852,1864,2113,3009,3821,5291,8003,13826
42,376,376.000,325,1024,2247,2647,3628,4709,6159,13631,20954
43,313,313.000,276,1021,2106,3180,4198,6805,9852,12961,17616
44,349,349.000,291,1290,1963,2855,3961,5724,6290,10729,24259
45,370,370.000,355,947,2019,2697,3546,5929,7333,9818,14555
46,524,524.000,263,818,1443,1903,2821,3459,3756,5840,8519
47,444,444.000,278,842,1767,2239,3020,4774,5756,8405,13780
48,480,480.000,287,862,1588,2075,2988,3896,5507,6919,14104
49,540,540.000,269,797,1347,1845,2821,3459,3758,5692,6029
50,374,374.000,297,823,1788,2667,3170,6006,7573,14009,14731
51,525,525.000,239,777,1455,1899,2746,3475,3792,7881,14670
52,412,412.000,295,786,1879,2420,3064,5039,6936,9673,16494
53,496,496.000,252,754,1729,2020,2808,3637,5248,8625,12324
54,570,570.000,247,739,1050,1743,2512,3261,4008,5567,15041
55,391,391.000,232,793,1890,2545,3183,5363,7492,12944,14786
56,293,293.000,279,1489,1915,3405,5145,6926,9477,12696,14653
57,472,472.000,251,750,1509,2116,2704,4905,6378,12600,17210
58,533,533.000,268,734,1349,1866,2552,3298,4990,8799,15599
59,557,557.000,274,728,1660,1779,2518,3210,3616,5536,12435
