Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.000,1.015,0.349,0.491,0.698,1.205,2.206,2.577,4.652,4.652,0.986
5,16.400,0.761,0.319,0.411,0.637,0.802,0.936,2.218,6.194,6.194,1.313
10,14.600,0.635,0.329,0.443,0.541,0.732,0.888,0.925,3.656,3.656,1.575
15,13.400,0.739,0.300,0.394,0.696,0.847,1.062,1.209,4.234,4.234,1.353
20,11.400,0.658,0.306,0.567,0.694,0.801,0.846,0.941,1.399,1.399,1.519
25,14.800,0.571,0.286,0.385,0.555,0.749,0.833,0.884,0.949,0.949,1.751
30,16.000,0.915,0.342,0.469,0.785,0.833,0.960,1.079,14.859,14.859,1.093
35,14.400,0.607,0.294,0.391,0.637,0.778,0.864,1.104,1.275,1.275,1.648
40,16.800,0.559,0.309,0.373,0.473,0.773,0.833,0.864,1.101,1.101,1.788
45,10.200,0.659,0.341,0.408,0.733,0.793,0.869,0.949,1.074,1.074,1.517
50,12.000,0.625,0.305,0.377,0.619,0.780,0.986,1.102,1.200,1.200,1.599
55,16.400,0.584,0.308,0.350,0.391,0.673,0.800,0.871,7.410,7.410,1.713
