Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,152.000,4.106,1.474,2.384,3.138,5.007,7.260,8.898,13.391,74.765,0.244
5,219.000,3.034,0.958,2.136,2.709,3.294,5.001,6.302,7.935,10.972,0.330
10,202.200,3.200,1.085,2.150,2.751,3.506,5.672,6.757,8.423,14.325,0.313
15,212.000,3.123,1.170,2.075,2.685,3.397,5.525,6.677,7.995,11.240,0.320
20,246.200,2.685,1.414,2.004,2.501,2.985,3.486,4.797,6.999,14.549,0.372
25,230.600,2.766,1.107,2.068,2.562,3.053,3.721,4.766,7.684,14.200,0.361
30,218.200,2.876,1.082,2.073,2.611,3.173,4.280,5.768,7.994,8.806,0.348
35,239.800,2.602,0.959,1.954,2.440,2.958,3.338,4.546,6.597,8.162,0.384
40,240.000,2.686,0.997,2.042,2.540,3.005,3.378,4.297,7.275,17.806,0.372
45,185.400,3.650,1.461,2.231,2.924,4.707,6.692,7.536,9.322,20.849,0.274
50,185.800,3.547,1.013,2.359,3.013,4.000,6.171,7.212,8.915,11.787,0.282
55,191.400,3.279,1.104,2.270,2.838,3.451,5.496,6.836,9.225,26.861,0.305
