Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.800,1.825,1.075,1.435,1.649,1.997,2.376,3.737,5.034,5.034,0.548
5,15.200,1.657,1.092,1.356,1.502,1.701,2.434,2.877,4.269,4.269,0.604
10,14.000,1.901,1.132,1.482,1.716,2.125,3.010,3.584,5.303,5.303,0.526
15,12.000,2.042,1.260,1.519,1.683,2.120,2.645,2.869,15.522,15.522,0.490
20,13.000,1.638,1.203,1.427,1.576,1.738,1.957,2.385,2.909,2.909,0.610
25,13.600,1.969,1.279,1.479,1.724,2.023,2.673,2.787,7.411,7.411,0.508
30,17.400,1.504,0.998,1.341,1.501,1.638,1.775,1.884,3.366,3.366,0.665
35,15.200,1.503,0.775,1.288,1.465,1.605,1.814,2.250,2.981,2.981,0.665
40,15.400,1.487,1.039,1.249,1.398,1.522,1.997,2.443,2.830,2.830,0.672
45,16.200,1.575,0.911,1.161,1.329,1.590,2.586,2.821,5.256,5.256,0.635
50,21.800,1.363,0.820,1.157,1.286,1.415,1.767,2.290,2.771,2.799,0.734
55,19.600,1.443,0.863,1.157,1.330,1.520,2.018,2.387,3.405,3.405,0.693
