Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,125,125.000,1348,3082,6287,7955,9884,14591,17951,36018,67304
1,208,208.000,1074,2138,3178,4773,6293,9844,12850,18822,21935
2,277,277.000,535,1451,2813,3573,4724,7414,9079,18030,20140
3,362,362.000,461,1176,2163,2750,3603,4942,7247,10684,14937
4,346,346.000,433,1173,2328,2878,3952,5088,6961,12472,15428
5,254,254.000,418,1447,2743,3914,4738,8296,9934,18619,26949
6,309,309.000,453,1017,2133,3220,4067,6656,9282,15606,17154
7,373,373.000,401,1123,1909,2680,3473,5038,6833,12853,17684
8,307,307.000,394,1094,2326,3231,3740,7777,10542,14249,21509
9,260,260.000,391,1653,2731,3809,5467,8170,9806,13579,16668
10,419,419.000,308,956,1812,2378,3308,4347,6283,7728,19179
11,452,452.000,316,940,2062,2193,3103,3918,4471,6624,7379
12,382,382.000,334,1012,1951,2619,3598,5021,7222,10859,18155
13,415,415.000,383,1010,1402,2381,3590,4680,5724,7218,8717
14,338,338.000,346,1031,2068,2940,3743,6668,7766,15636,18368
15,328,328.000,360,1058,2268,3032,3784,6609,7994,16137,20594
16,316,316.000,329,1078,2453,3141,3860,7002,9260,12491,17233
17,50,50.000,1628,4216,8432,20086,16789,66258,78802,145927,145927
18,30,30.000,1763,3367,7296,33610,44498,123158,123759,295642,295642
19,100,100.000,759,2245,5471,9924,9338,18871,45972,122429,122429
20,217,217.000,403,1746,3386,4513,5764,9914,12128,16113,22810
21,268,268.000,486,1500,3300,3727,5120,7283,8681,12112,15477
22,145,145.000,965,2574,4293,6812,9564,12787,18733,43879,50178
23,209,209.000,441,1632,3334,4779,5908,10028,12102,24864,41478
24,258,258.000,393,1222,2934,3808,4938,7586,10800,17238,35520
25,272,272.000,471,1392,2658,3650,5001,7831,9503,13226,18250
26,227,227.000,413,1333,3127,4361,5999,9835,11599,15549,23040
27,232,232.000,389,1425,2711,4300,4905,7687,10917,20039,110244
28,308,308.000,360,1246,2465,3238,4252,5980,8550,14140,18712
29,361,361.000,340,1099,2411,2754,3835,4922,6869,8826,10315
30,323,323.000,368,1108,2642,3084,3917,6642,9001,12397,15820
31,376,376.000,359,1028,2392,2645,3729,4753,7036,10616,12153
32,382,382.000,383,1064,2149,2610,3725,4799,6545,10087,10787
33,350,350.000,408,1103,2293,2846,3850,5065,7374,10335,18517
34,332,332.000,355,1085,2447,3001,3999,6210,8556,12776,15473
35,383,383.000,343,1046,2276,2609,3692,4675,6136,8945,10882
36,381,381.000,353,974,2047,2612,3478,4757,6825,11185,16594
37,366,366.000,344,1042,2449,2713,3649,5037,6475,11102,13209
38,427,427.000,360,967,2225,2337,3328,4220,5159,7134,9029
39,359,359.000,349,972,2185,2775,3424,5488,6914,18109,32031
40,267,267.000,293,1058,2493,3732,5948,8323,9581,16615,19001
41,390,390.000,343,1037,1660,2555,3734,4760,6699,10195,18717
42,376,376.000,320,1031,2108,2648,3800,5412,6607,9380,11646
43,311,311.000,347,1118,2221,3199,4461,6772,7739,12248,12977
44,203,203.000,582,1859,2857,4996,7147,10692,12347,18728,23622
45,286,286.000,316,1138,2295,3438,3942,8214,9637,18647,25777
46,270,270.000,334,1236,2485,3692,4779,9124,10950,13062,21090
47,441,441.000,406,955,1988,2261,3266,3965,4613,6732,17340
48,287,287.000,274,1082,2437,3456,4229,6722,8524,16252,64238
49,428,428.000,352,972,1570,2329,3353,4258,5944,8185,16929
50,399,399.000,281,963,1838,2496,3635,4850,6322,9294,10619
51,454,454.000,292,923,1554,2200,3332,4105,5126,6343,8252
52,335,335.000,347,1106,2394,2961,4023,5323,6755,14320,32840
53,428,428.000,304,984,1921,2329,3305,4416,5736,7039,9233
54,414,414.000,307,960,2162,2404,3399,4416,5606,8141,9901
55,414,414.000,323,972,2290,2407,3541,4331,5294,6859,7929
56,336,336.000,323,1046,2465,2974,3947,6252,7946,12136,20974
57,340,340.000,349,1054,2182,2914,4049,5803,7690,9703,22991
58,260,260.000,365,1676,3068,3836,5191,7846,8781,16166,17137
59,437,437.000,314,938,1602,2260,3280,4218,5758,8030,17163
