Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,10.019,5.692,6.366,8.345,13.141,15.964,17.327,22.632,22.632,0.100
5,13.000,9.670,5.523,5.988,7.135,12.782,14.965,16.398,26.087,26.087,0.103
10,11.000,11.318,5.772,7.778,9.382,14.930,16.557,17.172,26.480,26.480,0.088
15,9.200,15.652,6.932,14.468,16.069,18.030,19.535,21.631,28.722,28.722,0.064
20,11.600,11.102,6.708,7.295,7.870,16.945,18.906,21.777,27.753,27.753,0.090
25,9.000,14.107,7.650,9.558,14.122,17.848,19.289,20.160,21.842,21.842,0.071
30,11.000,10.908,7.219,7.723,8.245,16.238,18.067,21.540,22.743,22.743,0.092
35,7.800,15.979,7.555,9.019,17.617,19.619,23.450,25.744,40.549,40.549,0.063
40,8.600,12.642,7.493,8.109,8.973,19.271,20.931,23.221,27.728,27.728,0.079
45,9.200,14.304,7.434,8.563,10.818,18.383,20.780,21.643,68.512,68.512,0.070
50,9.400,16.981,7.866,12.205,16.972,21.029,24.352,25.899,30.777,30.777,0.059
55,7.200,16.058,8.646,9.894,17.105,19.479,25.609,29.868,34.460,34.460,0.062
