Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,1.529,0.522,0.838,1.258,2.034,2.994,3.149,4.024,4.024,0.654
5,11.600,1.043,0.364,0.525,0.826,1.168,2.299,2.800,4.018,4.018,0.959
10,14.400,0.816,0.378,0.462,0.522,0.675,1.034,1.947,7.958,7.958,1.226
15,16.600,0.742,0.325,0.461,0.598,0.851,1.024,1.385,3.991,3.991,1.349
20,15.000,0.616,0.308,0.403,0.451,0.865,0.987,1.067,1.315,1.315,1.624
25,11.600,0.732,0.350,0.411,0.602,0.977,1.041,1.191,2.756,2.756,1.366
30,11.600,0.725,0.335,0.415,0.640,0.803,1.033,1.372,3.475,3.475,1.379
35,9.800,0.762,0.355,0.398,0.674,1.014,1.227,1.339,3.206,3.206,1.313
40,13.200,0.657,0.372,0.420,0.511,0.809,1.012,1.105,2.633,2.633,1.522
45,7.400,0.917,0.382,0.552,0.888,1.091,1.351,2.042,2.800,2.800,1.091
50,13.800,0.612,0.366,0.404,0.522,0.796,0.923,0.988,1.415,1.415,1.633
55,13.400,0.586,0.288,0.384,0.424,0.795,0.859,0.978,3.149,3.149,1.706
