Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,274.000,3.629,0.368,1.475,2.402,4.808,7.554,9.254,18.127,48.849,0.276
5,393.400,2.531,0.334,0.883,1.808,3.136,5.646,6.538,12.711,16.689,0.395
10,405.800,2.453,0.301,0.816,1.714,2.978,5.719,6.824,12.784,18.624,0.408
15,434.000,2.291,0.317,0.787,1.653,2.868,5.263,6.239,10.895,17.619,0.437
20,383.600,2.599,0.313,0.810,1.811,3.086,5.925,7.108,13.427,32.868,0.385
25,338.400,2.947,0.272,1.225,1.897,4.258,6.404,7.526,13.174,15.700,0.339
30,459.400,2.169,0.288,0.744,1.613,2.762,4.970,6.249,9.466,16.164,0.461
35,417.800,2.387,0.259,0.792,1.705,3.002,5.510,6.290,12.181,17.884,0.419
40,325.800,3.059,0.257,1.343,1.939,4.422,6.304,7.509,13.264,17.346,0.327
45,393.800,2.532,0.301,0.809,1.733,3.191,5.770,6.854,12.688,15.331,0.395
50,408.000,2.443,0.284,0.804,1.763,3.117,5.532,6.624,11.451,16.028,0.409
55,333.600,2.985,0.302,1.355,1.837,4.185,6.434,7.919,13.168,17.428,0.335
