Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,153.200,4.097,1.084,2.363,3.201,5.472,7.192,8.520,11.030,23.544,0.244
5,218.000,2.960,1.067,2.093,2.649,3.261,4.733,5.783,7.463,12.045,0.338
10,200.800,3.210,1.030,2.143,2.771,3.436,5.661,6.500,8.301,20.014,0.312
15,208.000,2.900,0.972,2.051,2.650,3.163,4.415,6.295,7.606,9.181,0.345
20,221.200,2.889,1.090,2.075,2.619,3.158,4.481,5.998,7.311,11.507,0.346
25,244.800,2.563,1.029,2.021,2.530,2.981,3.335,3.540,5.217,9.837,0.390
30,215.200,3.027,1.283,2.114,2.681,3.370,4.973,5.934,7.486,8.415,0.330
35,209.000,3.088,1.174,2.190,2.752,3.371,5.177,6.198,7.204,8.420,0.324
40,245.800,2.590,0.965,1.999,2.492,2.941,3.266,3.622,6.753,8.611,0.386
45,228.800,2.681,0.973,2.007,2.493,2.987,3.454,4.849,6.998,8.849,0.373
50,205.000,3.276,1.378,2.303,2.963,3.571,5.266,6.093,8.546,11.913,0.305
55,224.800,2.872,1.167,2.237,2.742,3.246,3.719,4.371,6.818,11.000,0.348
