Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,276.000,3.606,0.406,1.218,2.703,4.702,7.322,9.748,17.885,31.445,0.277
5,349.000,2.856,0.342,0.966,2.159,3.954,5.557,8.261,11.166,21.526,0.350
10,322.600,3.087,0.298,0.996,2.273,4.239,6.592,8.689,14.981,30.020,0.324
15,245.600,4.040,0.337,1.149,2.755,5.185,9.586,11.985,17.697,33.657,0.248
20,319.000,3.120,0.332,1.036,2.314,4.337,6.097,8.896,11.761,24.338,0.321
25,280.200,3.555,0.295,1.111,2.475,4.730,7.411,9.849,17.389,82.356,0.281
30,386.200,2.577,0.327,1.029,1.944,3.598,4.791,6.523,9.279,62.741,0.388
35,340.600,2.926,0.290,1.017,2.277,3.771,6.185,7.859,12.871,29.253,0.342
40,452.200,2.204,0.272,0.891,1.702,3.109,3.974,5.775,8.154,27.532,0.454
45,444.200,2.243,0.285,0.884,1.979,3.150,4.001,5.574,7.489,23.223,0.446
50,383.000,2.601,0.243,0.945,2.068,3.479,5.194,6.773,10.812,17.102,0.385
55,366.200,2.717,0.290,0.998,2.139,3.612,4.977,6.584,12.062,54.767,0.368
