Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,1.767,0.991,1.383,1.582,1.960,2.876,3.655,4.802,4.802,0.566
5,12.800,1.664,1.032,1.387,1.582,1.925,2.154,2.292,2.952,2.952,0.601
10,11.400,2.196,1.221,1.695,2.064,2.602,3.130,3.497,4.312,4.312,0.455
15,9.400,2.149,1.260,1.696,1.854,2.509,3.494,3.774,3.876,3.876,0.465
20,9.800,1.999,1.454,1.763,1.988,2.161,2.619,2.772,3.384,3.384,0.500
25,10.600,2.049,1.210,1.573,1.974,2.456,2.922,3.292,3.917,3.917,0.488
30,12.000,1.978,1.195,1.522,1.811,2.149,3.020,3.172,4.720,4.720,0.505
35,15.000,1.618,1.118,1.368,1.520,1.794,2.072,2.405,2.916,2.916,0.618
40,13.600,1.828,1.022,1.508,1.727,2.055,2.628,2.910,3.337,3.337,0.547
45,14.000,1.689,0.976,1.341,1.573,1.916,2.565,2.669,2.926,2.926,0.592
50,11.200,1.739,1.102,1.347,1.587,2.009,2.632,3.103,3.523,3.523,0.575
55,10.400,2.047,1.215,1.591,1.751,2.609,2.869,3.296,3.689,3.689,0.488
