Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,105.400,1.843,0.659,0.793,0.946,1.849,3.241,5.684,12.443,38.526,0.542
5,158.400,1.230,0.635,0.809,0.934,1.560,2.009,2.475,3.634,5.558,0.813
10,217.400,0.869,0.619,0.692,0.741,0.822,1.277,1.584,2.401,12.866,1.151
15,173.800,1.109,0.628,0.836,0.967,1.157,1.596,2.037,3.433,8.159,0.902
20,156.200,1.121,0.630,0.771,0.879,1.184,1.801,2.209,4.004,14.444,0.892
25,155.800,1.175,0.616,0.748,0.871,1.359,1.964,2.641,4.534,5.887,0.851
30,156.800,1.227,0.603,0.799,0.974,1.360,1.790,2.245,4.681,26.480,0.815
35,159.200,1.121,0.689,0.846,0.946,1.182,1.680,1.972,2.650,13.815,0.892
40,152.600,1.190,0.733,0.869,0.975,1.245,1.980,2.272,3.011,8.827,0.840
45,137.600,1.297,0.742,0.924,1.077,1.464,1.874,2.264,3.594,10.619,0.771
50,113.200,1.516,0.848,1.066,1.237,1.640,2.309,2.725,4.691,19.389,0.660
55,133.400,1.402,0.880,1.023,1.139,1.395,2.139,2.520,3.280,31.799,0.713
