Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,235,235.000,944,1948,3030,4233,5099,7686,10905,20472,25103
1,264,264.000,552,1756,2489,3759,5756,7525,8886,10516,11394
2,285,285.000,468,1517,2160,3513,4978,6596,9239,14840,28660
3,379,379.000,355,979,1792,2614,3363,5866,6804,12230,13911
4,339,339.000,481,1223,1831,2936,3914,6788,7868,12870,13298
5,408,408.000,401,987,1696,2439,3120,5269,6098,12255,16750
6,335,335.000,317,1381,1727,2966,4678,6006,6655,12521,13434
7,468,468.000,370,789,1740,2128,2742,4526,5981,6823,12824
8,523,523.000,307,737,1627,1903,2614,3328,5548,6448,12312
9,323,323.000,369,1431,1853,3085,4561,6257,7765,13948,16227
10,399,399.000,361,793,1740,2493,3081,5801,6582,14882,15562
11,422,422.000,337,861,1586,2354,3201,5308,6183,9713,12736
12,369,369.000,341,1047,1812,2705,3629,5896,6547,12633,14628
13,301,301.000,303,1495,1777,3301,4890,7059,8227,14428,14964
14,284,284.000,495,1474,2203,3508,5299,7050,8231,15393,16470
15,470,470.000,345,740,1537,2128,2689,4553,5889,13236,14462
16,288,288.000,359,1448,2263,3441,5066,6660,8112,13732,14751
17,366,366.000,342,1121,1888,2726,3639,5808,6829,12498,16054
18,445,445.000,315,761,1813,2243,2929,4967,6369,9746,13988
19,377,377.000,321,821,1797,2632,3199,5862,7041,14228,15972
20,370,370.000,337,911,1958,2691,3473,5812,6723,12124,16511
21,518,518.000,280,709,1575,1918,2627,3705,5658,7306,8807
22,609,609.000,266,712,1235,1636,2351,3035,3278,5843,6322
23,418,418.000,301,753,1760,2385,2894,5816,6931,8527,13260
24,318,318.000,560,1382,1788,3137,4579,6373,7416,10061,13888
25,288,288.000,373,1521,1929,3502,5334,7061,8037,14179,14705
26,302,302.000,354,1460,1879,3282,4487,7160,9142,14136,14893
27,295,295.000,345,1468,1812,3382,5275,7203,8223,14377,14999
28,438,438.000,329,798,1585,2269,2736,5386,6433,8165,17143
29,498,498.000,311,732,1693,2005,2619,3552,5763,7590,12345
30,340,340.000,361,1257,1950,2921,4234,5961,6806,12186,13506
31,503,503.000,288,736,1655,1981,2655,3458,5556,7683,12167
32,242,242.000,658,1599,3876,4145,5929,7354,11928,14050,14176
33,313,313.000,320,1316,1917,3172,4621,6004,7548,13723,20926
34,276,276.000,680,1440,3277,3629,5093,6619,7927,12954,13853
35,268,268.000,594,1421,3166,3727,5287,6694,12078,12747,13828
36,356,356.000,324,1015,1752,2808,4281,6386,7426,12023,14326
37,429,429.000,285,746,1595,2306,2942,5471,6056,11990,14889
38,451,451.000,312,742,1667,2216,2942,5478,6084,7801,11798
39,462,462.000,297,748,1732,2146,2800,5071,5910,8078,14012
40,519,519.000,261,711,1499,1920,2551,3598,5646,6789,13014
41,287,287.000,615,1487,2211,3489,5228,6601,7822,12432,12925
42,322,322.000,323,1390,1811,3085,4506,6291,7004,12941,14267
43,426,426.000,304,744,1622,2338,3015,5522,6000,7603,13057
44,520,520.000,303,730,1486,1917,2556,3358,5909,7913,13435
45,450,450.000,299,836,1655,2210,2900,4428,5947,8549,14784
46,294,294.000,316,1486,1981,3390,4922,7330,8593,14328,14597
47,312,312.000,367,1399,1668,3197,4886,6495,7562,12511,12961
48,443,443.000,315,747,1689,2247,2747,5200,6404,14143,17068
49,271,271.000,395,1540,2314,3679,5129,7182,9034,16691,20796
50,515,515.000,289,754,1571,1937,2696,3496,5324,6603,16473
51,407,407.000,292,840,1742,2445,3108,5726,6456,7869,12199
52,290,290.000,439,1425,2712,3440,5049,6481,7341,12302,12986
53,285,285.000,378,1546,2166,3503,5022,7144,8770,14520,14984
54,455,455.000,295,727,1567,2189,2738,5001,6477,12172,14300
55,420,420.000,303,942,1809,2375,2897,4772,6066,10993,16286
56,361,361.000,327,1027,1795,2776,3778,6272,7446,14037,16113
57,402,402.000,304,758,1940,2470,3004,5676,6914,9111,15370
58,315,315.000,293,1382,2015,3160,4911,6957,8168,13014,15796
59,419,419.000,321,789,1790,2370,2888,5529,6835,14610,15928
