Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,181.600,1.135,0.639,0.823,1.002,1.289,1.547,1.792,2.971,11.000,0.881
5,186.600,1.033,0.610,0.726,0.806,1.202,1.583,1.820,2.788,13.741,0.968
10,198.200,0.898,0.569,0.704,0.758,0.878,1.386,1.626,2.071,6.686,1.113
15,213.200,0.846,0.606,0.684,0.731,0.835,1.278,1.445,1.743,11.688,1.182
20,231.000,0.860,0.602,0.683,0.735,0.837,1.416,1.606,1.831,5.846,1.163
25,214.000,0.817,0.602,0.679,0.723,0.812,1.144,1.462,1.871,3.290,1.224
30,213.800,0.891,0.601,0.695,0.753,0.932,1.392,1.576,1.881,10.488,1.122
35,223.800,0.855,0.622,0.714,0.765,0.837,1.080,1.627,2.014,3.006,1.170
40,213.000,0.872,0.646,0.736,0.782,0.855,1.154,1.595,1.902,4.293,1.147
45,190.400,0.954,0.654,0.734,0.786,0.935,1.548,1.775,2.172,6.026,1.048
50,138.800,1.242,0.668,0.833,1.148,1.532,1.815,1.988,2.740,5.056,0.805
55,196.600,0.889,0.672,0.757,0.808,0.893,1.091,1.446,1.952,6.916,1.125
