Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,188.200,3.273,1.213,2.457,3.022,3.733,4.740,5.387,6.858,20.985,0.306
5,190.800,3.433,1.481,2.227,2.909,3.785,5.746,6.734,8.745,88.835,0.291
10,214.400,2.908,1.124,2.127,2.658,3.165,4.323,5.820,7.388,9.806,0.344
15,231.800,2.776,0.971,2.053,2.596,3.105,3.847,5.026,6.604,13.602,0.360
20,222.400,2.885,0.992,2.016,2.577,3.148,4.600,6.057,7.957,8.492,0.347
25,231.000,2.817,1.123,1.996,2.521,3.073,3.745,5.297,7.774,61.308,0.355
30,210.600,2.997,1.148,2.101,2.726,3.346,4.801,5.747,6.905,12.872,0.334
35,222.600,2.807,1.090,2.137,2.658,3.166,3.570,4.326,7.219,12.328,0.356
40,223.000,2.924,1.146,2.172,2.781,3.305,3.798,5.087,7.617,8.691,0.342
45,200.800,3.243,1.258,2.235,2.863,3.500,5.390,7.084,8.643,12.467,0.308
50,155.000,4.262,1.509,2.894,3.706,5.371,7.067,7.910,9.281,13.953,0.235
55,215.600,3.006,1.634,2.311,2.828,3.384,3.970,4.881,8.003,10.403,0.333
