Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,154.800,1.391,0.644,0.792,0.928,1.598,2.219,3.160,7.770,20.937,0.719
5,177.000,1.052,0.625,0.722,0.793,1.325,1.623,1.780,3.552,11.068,0.951
10,188.400,0.989,0.615,0.710,0.809,1.110,1.522,1.655,1.973,9.480,1.012
15,225.800,0.858,0.598,0.685,0.729,0.831,1.431,1.588,1.953,6.535,1.165
20,233.400,0.791,0.601,0.687,0.730,0.790,0.933,1.323,1.700,3.013,1.265
25,211.200,0.900,0.605,0.690,0.749,0.927,1.428,1.596,1.883,14.088,1.111
30,175.200,1.022,0.600,0.690,0.770,1.385,1.657,1.866,2.160,15.057,0.978
35,229.400,0.793,0.596,0.667,0.708,0.781,0.985,1.509,1.859,2.237,1.260
40,232.400,0.793,0.599,0.698,0.737,0.798,0.911,1.065,1.755,4.730,1.262
45,211.600,0.857,0.642,0.730,0.775,0.853,1.046,1.567,2.010,2.334,1.168
50,190.400,0.903,0.654,0.747,0.801,0.923,1.245,1.534,2.004,3.825,1.107
55,197.000,0.889,0.639,0.728,0.778,0.857,1.131,1.662,2.013,8.084,1.125
