Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,1.248,0.378,0.547,0.818,1.329,2.741,4.331,5.393,5.393,0.801
5,13.800,0.916,0.357,0.409,0.693,0.880,1.212,2.342,9.620,9.620,1.092
10,12.200,1.264,0.357,0.767,0.875,1.063,1.824,4.346,8.285,8.285,0.791
15,10.800,0.894,0.369,0.458,0.595,1.078,1.528,2.645,5.644,5.644,1.119
20,10.400,0.757,0.359,0.440,0.777,0.904,1.159,1.420,2.025,2.025,1.321
25,9.400,0.832,0.317,0.448,0.687,1.084,1.414,1.839,2.457,2.457,1.202
30,11.400,1.428,0.402,0.535,0.766,1.129,1.237,2.447,27.173,27.173,0.700
35,8.400,1.068,0.427,0.561,0.867,1.230,1.640,2.279,5.981,5.981,0.936
40,6.600,1.046,0.491,0.871,1.007,1.114,1.264,1.601,2.642,2.642,0.956
45,9.000,1.093,0.430,0.687,1.033,1.331,1.995,2.139,2.358,2.358,0.915
50,10.000,0.774,0.375,0.512,0.707,0.986,1.133,1.380,1.867,1.867,1.291
55,10.200,1.532,0.471,0.575,0.779,1.297,1.539,2.160,31.357,31.357,0.653
