Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,188,188.000,1441,2346,4802,5289,6911,8316,11822,23166,27274
1,232,232.000,540,1849,2716,4281,6430,8176,9473,17645,23409
2,465,465.000,464,969,1784,2137,2879,3645,4307,8001,9029
3,390,390.000,362,872,1919,2552,3097,5746,6837,15667,27367
4,383,383.000,411,916,1913,2605,3255,5846,7246,11732,20178
5,371,371.000,415,931,1702,2677,3468,5789,7737,12642,14235
6,515,515.000,312,801,1556,1932,2690,3420,5713,6656,10640
7,437,437.000,355,753,1581,2275,2781,5305,6407,13068,15258
8,543,543.000,322,744,1434,1834,2619,3275,5373,6370,6744
9,583,583.000,303,750,1186,1706,2505,3018,3291,6128,13316
10,507,507.000,361,821,1384,1963,2684,3469,4456,6516,31711
11,552,552.000,328,764,1428,1801,2631,3210,3555,6407,6712
12,522,522.000,325,772,1650,1904,2740,3379,4185,6106,15003
13,461,461.000,330,745,1587,2154,2737,4331,6012,12587,26607
14,452,452.000,330,754,1675,2196,2913,4569,5920,12056,13654
15,511,511.000,316,763,1539,1960,2653,3491,5716,7679,12781
16,454,454.000,332,788,1685,2187,2870,5291,5900,6986,13826
17,588,588.000,308,707,961,1689,2483,3119,3566,6014,7682
18,557,557.000,313,723,1416,1788,2595,3253,4516,5909,6630
19,573,573.000,270,722,1565,1739,2551,3085,3437,5893,6707
20,534,534.000,291,717,1507,1869,2628,3430,5332,6266,10422
21,501,501.000,329,748,1585,1987,2603,4123,5716,6739,11587
22,531,531.000,293,708,1473,1877,2600,3201,5270,8082,20886
23,291,291.000,456,1363,1979,3434,5067,6898,8330,14933,16668
24,479,479.000,321,763,1701,2079,2833,4204,5834,7877,12766
25,510,510.000,270,737,1645,1946,2672,3435,5438,6805,18617
26,513,513.000,298,765,1365,1941,2712,3653,4826,6923,16415
27,533,533.000,309,752,1579,1869,2669,3301,5201,6171,9149
28,558,558.000,320,713,1380,1785,2549,3120,4728,6501,13989
29,552,552.000,285,724,1406,1807,2662,3330,4514,6584,7271
30,515,515.000,289,769,1764,1933,2615,3250,5452,7226,14204
31,260,260.000,636,1489,3376,3831,5518,7096,11902,12993,13842
32,460,460.000,301,729,1630,2170,2734,5027,6191,12673,14104
33,479,479.000,270,735,1528,2076,2656,4756,6205,7428,13382
34,586,586.000,295,720,1319,1700,2411,3130,3493,6306,7242
35,417,417.000,310,773,1746,2390,2968,5447,6170,14344,21457
36,521,521.000,306,707,1524,1912,2544,3306,5517,8506,13848
37,545,545.000,314,702,1490,1828,2534,3261,5467,6416,10293
38,534,534.000,267,724,1770,1865,2685,3211,3838,6065,6779
39,471,471.000,301,740,1609,2115,2714,3591,5709,8837,48439
40,495,495.000,303,758,1728,2015,2729,3674,5401,7512,13523
41,484,484.000,307,723,1716,2054,2878,3491,5634,7501,14188
42,566,566.000,317,713,1361,1765,2474,3179,4700,6222,13847
43,532,532.000,304,718,1300,1865,2525,3346,5559,7710,18722
44,569,569.000,274,710,1526,1757,2521,3184,3730,5940,6795
45,513,513.000,308,740,1646,1945,2756,3622,5563,6648,8094
46,548,548.000,306,720,1588,1817,2658,3261,3521,6257,8522
47,539,539.000,311,718,1618,1840,2550,3328,5540,6137,7299
48,532,532.000,270,721,1593,1876,2597,3326,5512,6287,13523
49,518,518.000,301,791,1529,1920,2747,3423,3953,6903,7114
50,377,377.000,282,975,2049,2649,3516,4950,6942,12436,14616
51,465,465.000,263,786,1413,2135,2779,3541,4651,6835,52102
52,464,464.000,322,801,1807,2151,3011,3896,5789,7134,14106
53,511,511.000,322,818,1550,1945,2800,3554,4168,6718,7070
54,468,468.000,326,795,1839,2132,2831,3645,6087,8613,15239
55,539,539.000,318,760,1339,1848,2636,3351,3887,6698,15756
56,498,498.000,311,790,1782,2003,2870,3507,5618,6517,6908
57,506,506.000,321,765,1768,1966,2851,3464,4615,6346,6625
58,469,469.000,312,795,1809,2130,2929,3895,6186,7666,8691
59,487,487.000,321,791,1670,2033,2764,3581,6061,9186,14357
