Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,250,250.000,1111,1771,2976,3976,4852,7943,10240,16207,21613
1,225,225.000,605,1899,3566,4420,5759,8377,10453,18046,19431
2,345,345.000,400,1074,1977,2894,3808,6468,8193,11811,16161
3,307,307.000,501,1460,1961,3243,4624,6580,7080,13306,17403
4,324,324.000,411,1217,2230,3065,3790,6749,8372,12012,15864
5,424,424.000,414,907,1778,2347,3023,4837,6126,8609,14304
6,343,343.000,381,1361,1881,2901,3946,6033,7639,13688,15034
7,372,372.000,339,844,1868,2676,3772,6022,6615,9407,13566
8,412,412.000,381,849,1773,2424,2876,5389,6360,12545,20089
9,499,499.000,320,746,1829,1989,2774,3347,5715,6408,11151
10,276,276.000,632,1482,2068,3619,5313,6960,8223,14657,15962
11,328,328.000,399,1326,1946,3040,4614,6082,7065,12034,13794
12,453,453.000,338,770,1689,2194,2533,5108,6588,9170,14831
13,469,469.000,321,776,1680,2119,2788,4698,5596,6877,14964
14,355,355.000,322,1137,1802,2803,3598,6261,7770,13173,15223
15,390,390.000,350,948,1727,2549,3400,5624,6772,11590,12884
16,324,324.000,394,1403,2139,3076,4656,6089,7137,12504,15176
17,406,406.000,311,819,1698,2450,3186,5434,6191,12379,14145
18,326,326.000,322,1165,1876,3060,4180,6302,8862,13884,17989
19,340,340.000,340,903,1807,2936,4292,6366,7672,13754,16520
20,464,464.000,333,748,1564,2148,2629,4452,5893,12197,13813
21,515,515.000,269,734,1569,1927,2611,3404,5425,8796,12706
22,409,409.000,306,784,1600,2440,3000,5754,6602,12192,14896
23,294,294.000,325,1555,2061,3392,4823,6932,8869,14878,15597
24,298,298.000,323,1494,2212,3345,4997,6671,7637,14406,15430
25,524,524.000,326,748,1536,1913,2687,3424,4897,6917,12860
26,436,436.000,347,761,1760,2283,2901,5009,6477,9075,17986
27,250,250.000,713,1583,2910,3984,5705,7600,9000,15271,18488
28,493,493.000,311,748,1492,2017,2714,3468,5961,13034,15241
29,494,494.000,353,806,1747,2016,2822,3430,4386,7515,10881
30,306,306.000,345,1368,2137,3259,4305,7500,8565,13841,16130
31,429,429.000,359,805,1692,2323,2889,5523,6323,11187,17412
32,322,322.000,354,979,2013,3095,3451,7204,8708,15978,18952
33,491,491.000,321,769,1656,2029,2595,3728,6050,9435,14301
34,351,351.000,340,912,1919,2859,3800,6405,7663,13527,15547
35,427,427.000,309,791,1779,2322,3093,5295,6532,8984,15370
36,367,367.000,340,876,1809,2716,3381,6144,7420,13504,19181
37,364,364.000,339,820,1889,2738,3078,6447,7995,16196,17540
38,429,429.000,309,787,1777,2325,3048,5021,6406,9013,14870
39,404,404.000,342,817,2000,2478,3119,5294,6498,12945,25763
40,292,292.000,341,1519,1846,3405,5002,7393,9198,14203,15530
41,415,415.000,334,803,1814,2414,2815,5365,6835,15407,20302
42,320,320.000,356,1051,1970,3108,4401,7149,8400,15528,17018
43,392,392.000,319,831,1691,2542,3503,5876,6825,13257,14105
44,430,430.000,337,804,1788,2308,2839,5547,6603,9827,17172
45,410,410.000,323,820,1819,2441,3027,5832,6603,14305,16643
46,344,344.000,314,1160,1863,2889,3688,6362,7800,13399,16282
47,504,504.000,338,752,1713,1976,2735,3541,5761,6629,9105
48,429,429.000,290,790,1784,2324,2965,5388,6602,9749,19483
49,442,442.000,314,781,1684,2254,2864,4516,6599,13798,17471
50,325,325.000,335,1172,1977,3071,4554,5928,7392,11872,15808
51,338,338.000,350,1202,2145,2944,4088,5965,6920,11508,12458
52,383,383.000,336,854,1963,2603,3193,5965,7000,11179,17493
53,527,527.000,318,775,1701,1891,2631,3379,3895,6537,9712
54,408,408.000,332,816,1906,2441,3094,5514,6466,11008,17591
55,404,404.000,269,819,1862,2486,3070,5890,6704,13251,20727
56,434,434.000,299,815,1806,2278,2986,4566,6592,9782,16249
57,477,477.000,343,806,1746,2089,2813,3564,6188,9038,10608
58,430,430.000,314,831,1784,2319,2977,4604,6412,13612,15253
59,365,365.000,347,840,1945,2725,3212,6304,7609,14290,14801
