Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,208.600,4.780,0.411,1.848,3.210,6.930,9.989,11.739,18.157,24.750,0.209
5,256.000,3.884,0.385,1.289,2.578,5.318,8.743,10.084,19.279,27.505,0.257
10,249.200,3.993,0.407,1.319,2.597,5.450,8.847,10.127,18.181,32.854,0.250
15,226.400,4.402,0.359,1.360,2.736,6.122,10.213,12.044,19.720,25.948,0.227
20,233.600,4.262,0.374,1.226,2.909,5.948,9.743,12.066,19.199,25.154,0.235
25,261.400,3.799,0.318,1.208,2.798,4.729,8.411,10.770,17.150,56.370,0.263
30,275.800,3.602,0.365,1.207,2.616,4.644,7.896,9.808,16.970,24.225,0.278
35,243.600,4.089,0.373,1.307,2.792,5.344,9.322,11.489,16.954,26.664,0.245
40,262.600,3.797,0.367,1.309,2.707,4.709,8.401,10.973,16.961,28.624,0.263
45,204.200,4.877,0.414,1.663,3.513,5.991,10.534,13.492,23.365,33.145,0.205
50,255.400,3.903,0.378,1.342,2.934,4.824,8.237,10.200,19.653,22.637,0.256
55,246.400,4.036,0.374,1.345,2.810,5.035,8.967,10.944,17.676,23.475,0.248
