Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,2.063,0.448,0.715,1.253,3.174,4.578,5.589,10.033,10.033,0.485
5,16.000,0.803,0.320,0.411,0.507,0.866,0.992,1.899,10.019,10.019,1.246
10,16.400,0.647,0.326,0.407,0.455,0.639,0.893,1.224,5.355,5.355,1.546
15,16.000,0.727,0.318,0.392,0.473,0.846,1.031,1.391,4.868,4.868,1.376
20,21.600,0.498,0.321,0.362,0.429,0.557,0.832,0.875,1.161,1.227,2.006
25,17.200,0.614,0.308,0.352,0.384,0.458,0.755,0.834,14.128,14.128,1.630
30,17.200,0.488,0.285,0.361,0.394,0.598,0.793,0.846,1.013,1.013,2.051
35,20.200,0.447,0.275,0.356,0.378,0.430,0.621,0.793,0.836,2.823,2.239
40,14.800,0.506,0.307,0.363,0.410,0.572,0.919,1.003,1.203,1.203,1.976
45,21.600,0.563,0.291,0.370,0.410,0.519,0.770,0.839,1.637,9.778,1.778
50,19.200,0.472,0.294,0.367,0.419,0.523,0.683,0.826,1.127,1.127,2.118
55,23.200,0.458,0.274,0.360,0.391,0.455,0.796,0.884,1.030,1.156,2.184
