Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,14.875,6.466,10.275,14.704,17.858,20.284,26.481,54.503,54.503,0.067
5,9.800,10.114,6.273,6.618,7.626,14.164,15.116,16.414,21.173,21.173,0.099
10,14.200,10.720,6.176,6.510,8.304,14.709,16.883,18.040,18.784,18.784,0.093
15,15.000,11.356,5.879,6.618,12.834,14.656,15.899,18.528,20.386,20.386,0.088
20,12.400,10.580,5.849,6.433,8.180,14.002,16.558,19.365,20.629,20.629,0.095
25,10.600,11.429,6.286,6.743,9.396,16.062,16.741,17.649,19.771,19.771,0.087
30,13.800,9.995,5.935,6.445,7.275,13.927,15.988,17.624,24.638,24.638,0.100
35,13.000,9.693,5.787,6.342,6.929,14.954,16.988,17.727,19.169,19.169,0.103
40,13.800,11.157,5.834,6.499,8.707,15.461,17.648,18.451,22.531,22.531,0.090
45,8.800,13.117,6.819,8.215,11.831,17.682,20.767,20.891,28.860,28.860,0.076
50,10.800,12.139,7.300,8.438,9.479,14.800,20.844,21.784,28.412,28.412,0.082
55,10.800,12.315,6.535,7.759,9.367,16.871,20.232,24.000,27.191,27.191,0.081
