Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,216,216.000,1099,1862,3443,4604,5029,9412,11877,28993,37869
1,246,246.000,696,1749,2624,4071,5546,8255,9841,16690,23412
2,209,209.000,812,2009,3922,4744,6687,9332,10448,15166,15783
3,411,411.000,439,1007,1888,2408,3267,4367,6164,7212,16225
4,339,339.000,425,1040,2096,2978,3784,6484,8333,13393,15464
5,194,194.000,802,1863,3070,5085,7195,10303,14256,17186,23778
6,229,229.000,374,1818,2795,4328,6126,9030,10204,15903,26492
7,288,288.000,463,1369,2193,3455,4957,7132,9904,15903,16577
8,269,269.000,418,1485,2230,3685,5436,7676,9290,15501,16290
9,252,252.000,362,1699,2450,3949,6101,8043,9102,15771,16933
10,239,239.000,351,1762,2516,4168,6679,8873,10192,16665,17809
11,330,330.000,386,1010,2148,3017,3758,6671,8274,14874,18003
12,329,329.000,383,983,2309,3019,3807,6169,7987,15700,19248
13,289,289.000,382,1048,2341,3442,4329,8245,9798,16973,17819
14,261,261.000,378,1602,2450,3824,5576,8477,9785,15271,16490
15,223,223.000,378,1848,3154,4452,6293,9107,10232,15508,15799
16,258,258.000,382,1679,2409,3863,6197,7890,8698,15213,21637
17,313,313.000,360,1401,2543,3183,4381,6490,7474,11224,13699
18,312,312.000,335,1151,2281,3187,3842,7656,8997,10525,17719
19,303,303.000,359,1052,2208,3287,4098,7231,9489,15796,16793
20,313,313.000,380,999,2388,3189,4011,6630,8338,16148,17677
21,356,356.000,374,983,1996,2792,3613,6004,7787,14428,15425
22,329,329.000,299,1053,2371,3008,3864,6351,8290,14890,16336
23,244,244.000,371,1615,2440,4075,6360,8801,10536,15690,17014
24,235,235.000,350,1700,2492,4236,6279,8552,10453,15461,16280
25,348,348.000,304,933,2193,2850,3617,6281,7568,15925,18304
26,403,403.000,322,943,2185,2478,3356,4532,6190,9398,14401
27,248,248.000,587,1660,2239,4018,6111,7730,9439,13593,15855
28,245,245.000,342,1678,2519,4488,5840,8438,10091,17376,115119
29,215,215.000,364,1666,2662,4136,6524,8572,10111,15909,18113
30,301,301.000,338,1053,2288,3305,3886,6894,9604,15356,23789
31,263,263.000,327,1805,2518,3798,5524,8888,10133,15627,17497
32,223,223.000,377,1769,3029,4500,6880,9200,11245,16681,19844
33,303,303.000,326,1011,2152,3275,4221,6928,8595,15307,28636
34,268,268.000,386,1333,2653,3706,4915,8251,9587,18561,19228
35,232,232.000,442,1806,2487,4294,6380,9155,10824,15894,17513
36,325,325.000,274,995,2508,3062,3743,6478,9253,17269,21339
37,405,405.000,319,925,1945,2463,3304,4794,6659,9509,16453
38,372,372.000,324,971,2185,2678,3482,6217,7665,10633,13549
39,379,379.000,326,959,1972,2635,3612,5533,6725,10876,17169
40,274,274.000,273,1178,2692,3635,4595,7768,9319,18594,24829
41,276,276.000,313,1034,2485,3610,4724,8873,10051,16429,16872
42,284,284.000,322,1624,2261,3497,4490,7799,9528,15247,21318
43,241,241.000,319,1076,2503,4314,4779,10221,13774,24028,54502
44,228,228.000,363,1637,2509,4197,5516,9098,11021,20893,45821
45,226,226.000,446,1594,3516,4370,6177,8055,9968,16321,43215
46,218,218.000,635,1802,2577,4596,6872,9240,11762,17287,20483
47,213,213.000,795,1991,2581,4673,7178,9952,11084,17233,20598
48,252,252.000,513,1709,2469,3960,5931,8058,9400,16546,22826
49,351,351.000,334,1059,2151,2820,3821,5676,7074,9525,15975
50,320,320.000,328,1043,2076,3125,4395,6736,8500,9782,15136
51,402,402.000,329,943,1855,2468,3612,5325,6224,8359,9023
52,343,343.000,313,990,2071,2909,3603,6429,8104,14583,15696
53,450,450.000,304,899,1630,2217,3153,4222,5884,9144,14923
54,233,233.000,509,1733,2043,4272,6317,8666,10083,16526,17233
55,358,358.000,264,959,2102,2783,3626,5893,7770,10345,17064
56,297,297.000,351,1002,2258,3348,3883,8043,9464,16319,20378
57,440,440.000,296,912,1396,2261,3280,4159,6010,9639,20753
58,268,268.000,338,1741,2435,3719,5370,8498,9493,11854,15176
59,313,313.000,353,1484,2320,3174,4055,6930,7846,10981,13263
