Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,115.800,1.886,0.684,1.143,1.616,2.055,2.727,3.650,8.710,31.574,0.530
5,141.000,1.357,0.692,0.849,1.387,1.613,1.913,2.108,3.648,6.789,0.737
10,139.400,1.298,0.681,0.814,1.280,1.720,1.832,1.990,2.503,9.641,0.770
15,166.600,1.100,0.650,0.764,0.840,1.371,1.791,1.930,2.570,13.914,0.909
20,162.200,1.186,0.666,0.788,0.916,1.530,1.910,2.122,2.716,12.613,0.843
25,148.000,1.238,0.644,0.753,0.964,1.767,1.885,2.027,2.293,2.869,0.808
30,118.600,1.441,0.658,0.893,1.544,1.783,1.994,2.121,2.752,6.099,0.694
35,126.800,1.448,0.677,0.819,0.971,1.782,2.004,2.225,3.910,77.683,0.691
40,165.600,1.083,0.683,0.779,0.846,1.476,1.817,1.914,2.214,3.281,0.923
45,127.600,1.418,0.671,1.168,1.468,1.692,1.835,2.003,2.403,9.122,0.705
50,123.200,1.391,0.672,0.855,1.492,1.760,1.912,2.011,2.326,11.572,0.719
55,133.000,1.267,0.643,0.808,1.133,1.655,1.868,1.996,3.097,4.546,0.789
