Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.830,0.781,1.348,1.555,2.060,2.535,3.471,9.655,9.655,0.547
5,15.600,1.351,0.975,1.197,1.347,1.480,1.610,1.690,2.299,2.299,0.740
10,17.400,1.350,0.949,1.171,1.324,1.471,1.668,1.972,2.273,2.273,0.741
15,17.000,1.636,0.982,1.312,1.463,1.732,2.496,2.758,3.740,3.740,0.611
20,16.800,1.410,1.017,1.256,1.364,1.449,1.617,1.732,4.246,4.246,0.709
25,15.600,1.522,0.968,1.285,1.487,1.692,1.966,2.019,3.059,3.059,0.657
30,18.200,1.508,0.947,1.243,1.433,1.647,1.956,2.103,3.875,3.875,0.663
35,20.000,1.482,0.944,1.258,1.419,1.584,1.990,2.316,2.759,2.759,0.675
40,16.200,1.534,1.074,1.354,1.476,1.672,1.925,1.975,2.639,2.639,0.652
45,14.400,1.459,0.962,1.229,1.374,1.623,1.966,2.145,2.788,2.788,0.685
50,16.400,1.539,1.055,1.233,1.409,1.642,2.110,2.314,3.562,3.562,0.650
55,17.200,1.564,1.051,1.330,1.476,1.673,1.977,2.334,3.189,3.189,0.640
