Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,401.800,2.476,0.349,0.877,1.900,2.999,5.739,6.824,12.425,23.561,0.404
5,517.400,1.922,0.319,0.749,1.577,2.618,3.312,5.493,6.846,21.545,0.520
10,493.600,2.017,0.290,0.742,1.595,2.668,3.688,5.855,8.504,13.649,0.496
15,457.200,2.176,0.273,0.755,1.667,2.809,4.714,6.037,9.672,19.544,0.460
20,513.200,1.942,0.281,0.724,1.573,2.595,3.570,5.676,7.299,14.406,0.515
25,490.400,2.032,0.271,0.753,1.574,2.726,3.929,5.658,7.376,19.575,0.492
30,448.600,2.223,0.272,0.736,1.701,2.808,5.270,6.053,9.744,56.253,0.450
35,483.600,2.061,0.273,0.709,1.613,2.710,4.663,5.934,8.107,24.399,0.485
40,468.800,2.126,0.270,0.730,1.630,2.839,4.747,5.832,7.298,13.167,0.470
45,516.800,1.929,0.250,0.724,1.609,2.642,3.388,5.640,6.583,19.676,0.518
50,426.400,2.335,0.298,0.810,1.801,2.982,5.100,6.516,9.851,16.303,0.428
55,492.600,2.023,0.302,0.779,1.678,2.740,3.506,5.938,7.430,18.484,0.494
