Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,90.200,2.189,0.921,1.298,1.942,2.486,3.197,4.250,6.888,27.985,0.457
5,119.000,1.650,0.857,0.976,1.127,1.975,2.628,3.331,7.972,27.755,0.606
10,138.400,1.326,0.842,1.003,1.112,1.383,1.964,2.219,3.483,24.479,0.754
15,128.000,1.484,0.814,0.990,1.115,1.382,2.178,2.871,5.720,40.120,0.674
20,146.000,1.341,0.826,0.975,1.065,1.309,2.073,2.623,4.601,11.567,0.746
25,127.000,1.401,0.844,0.974,1.074,1.634,2.182,2.728,4.646,11.794,0.714
30,131.000,1.488,0.839,0.976,1.097,1.734,2.297,2.810,4.515,22.730,0.672
35,112.800,1.529,0.825,0.977,1.634,1.886,2.172,2.612,3.713,5.463,0.654
40,140.600,1.281,0.796,0.912,1.007,1.612,1.964,2.164,2.905,10.455,0.781
45,137.000,1.318,0.778,0.936,1.076,1.446,1.991,2.344,3.485,12.154,0.759
50,154.800,1.227,0.771,0.882,0.975,1.224,1.821,2.255,4.971,14.196,0.815
55,178.600,1.088,0.746,0.870,0.930,1.061,1.429,1.703,2.376,24.038,0.919
