Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,284.200,3.510,0.425,1.406,2.404,4.560,7.262,9.136,15.783,37.869,0.285
5,246.400,4.026,0.362,1.695,2.417,5.837,8.425,10.165,16.024,26.492,0.248
10,289.600,3.438,0.351,1.120,2.339,4.378,7.939,9.380,16.206,19.248,0.291
15,281.800,3.532,0.335,1.423,2.401,5.012,7.673,9.039,14.802,21.637,0.283
20,295.400,3.366,0.299,1.165,2.297,4.444,7.276,8.997,15.322,17.677,0.297
25,291.800,3.411,0.304,1.207,2.308,4.508,7.127,8.802,14.695,115.119,0.293
30,271.600,3.670,0.326,1.296,2.472,5.092,8.110,9.880,16.588,28.636,0.273
35,342.600,2.910,0.274,0.980,2.168,3.741,6.398,8.282,12.066,21.339,0.344
40,260.600,3.824,0.273,1.205,2.461,4.786,8.530,10.390,16.872,54.502,0.261
45,252.000,3.947,0.334,1.664,2.487,5.741,8.156,9.899,16.546,43.215,0.253
50,349.600,2.851,0.304,0.980,1.931,3.780,6.317,8.030,14.428,17.233,0.351
55,335.200,2.969,0.264,0.996,2.129,3.776,6.737,8.442,11.854,20.753,0.337
