Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,255,255.000,792,1774,2975,3904,4440,7938,9673,17753,31849
1,409,409.000,506,1080,2072,2416,3287,4254,5390,8195,10959
2,516,516.000,399,827,1674,1928,2654,3316,3888,6915,7481
3,349,349.000,396,1379,1793,2855,4052,6060,6832,10257,13375
4,308,308.000,412,1268,1905,3242,4258,6794,8784,15954,39331
5,487,487.000,376,769,1505,2032,2739,4218,5671,8484,14257
6,474,474.000,349,768,1588,2099,2668,4640,6041,8652,13227
7,495,495.000,355,771,1694,2016,2644,3372,5686,7523,15166
8,488,488.000,350,755,1501,2048,2576,4583,6063,11843,12818
9,507,507.000,313,761,1462,1949,2717,3796,5341,7121,12202
10,376,376.000,443,1013,2002,2644,3752,5303,6211,12256,20487
11,496,496.000,288,748,1586,2007,2727,3687,5825,8037,13907
12,472,472.000,318,754,1638,2094,2722,4397,5950,8070,14420
13,359,359.000,342,881,1753,2774,3677,6330,7127,14169,19980
14,463,463.000,344,803,1626,2151,2798,4142,5898,8084,17984
15,381,381.000,319,808,1726,2610,3360,6110,6792,12516,15267
16,451,451.000,328,768,1620,2204,2797,4890,6129,11235,14046
17,370,370.000,347,1235,1763,2689,3624,5875,6420,12387,12666
18,374,374.000,341,863,1919,2665,3238,5831,7397,14010,14998
19,359,359.000,314,1140,1730,2774,3794,5814,7170,12408,18818
20,481,481.000,322,750,1667,2072,2776,4203,5741,8297,12512
21,407,407.000,341,807,1603,2445,2966,5735,6587,12273,15926
22,323,323.000,341,1468,1847,3081,4792,6176,6789,12897,13802
23,386,386.000,264,794,1796,2583,3110,5919,6683,13296,17744
24,412,412.000,356,815,1772,2420,3012,5283,6724,12796,17558
25,397,397.000,292,827,1787,2505,3158,5895,7184,12185,16454
26,482,482.000,304,746,1729,2067,2647,4090,5604,7059,13122
27,463,463.000,301,724,1597,2153,2714,4551,5748,12242,13011
28,431,431.000,313,855,1604,2310,2903,5370,5924,9795,12858
29,601,601.000,295,735,1173,1663,2414,3090,3412,6127,7996
30,574,574.000,295,723,1444,1731,2569,3129,3410,6003,6052
31,541,541.000,275,702,1385,1841,2483,3445,5556,6456,12842
32,459,459.000,317,742,1572,2171,2875,5028,5904,7000,11869
33,381,381.000,319,834,1775,2622,3272,5848,6819,10269,17555
34,446,446.000,308,794,1597,2229,2913,4630,5910,12052,13357
35,594,594.000,299,706,1142,1677,2318,3251,4290,6634,12230
36,504,504.000,280,723,1687,1983,2621,4075,5742,7359,8628
37,512,512.000,278,716,1670,1943,2600,3367,5746,6448,12933
38,351,351.000,301,964,1810,2844,3724,6212,8124,12674,20542
39,476,476.000,276,723,1676,2091,2698,4867,5841,7453,13792
40,398,398.000,259,775,1803,2506,3138,5762,6673,12511,15226
41,305,305.000,345,1292,2936,3272,4714,5953,7648,11011,13002
42,503,503.000,277,752,1578,1982,2672,3460,5801,8092,13071
43,385,385.000,340,934,1723,2591,3300,5801,6563,12661,15093
44,456,456.000,289,757,1776,2182,2790,4177,5854,9547,14567
45,468,468.000,260,770,1675,2130,2834,4777,5617,7108,13303
46,544,544.000,301,724,1597,1830,2574,3236,4733,6344,9417
47,444,444.000,298,765,1720,2245,2823,5004,5890,12400,13089
48,441,441.000,312,744,1573,2259,2961,5416,6075,8600,15915
49,506,506.000,284,717,1547,1969,2520,4323,5812,6773,9454
50,423,423.000,315,910,1666,2359,3177,4973,5979,10879,12837
51,432,432.000,335,853,1627,2303,3062,4927,5816,10275,14016
52,518,518.000,293,739,1634,1927,2678,3377,5482,6848,14867
53,400,400.000,320,776,1814,2491,3053,5792,6977,14376,22047
54,463,463.000,300,736,1607,2149,2657,5158,5833,11057,14242
55,452,452.000,295,753,1717,2207,2820,4939,6165,12936,14747
56,524,524.000,280,740,1632,1905,2687,3335,5611,6498,13133
57,405,405.000,289,786,1765,2463,3100,5896,6933,9304,15190
58,463,463.000,304,781,1746,2153,2829,3760,5729,12110,14250
59,308,308.000,302,1446,1964,3211,4925,6620,7805,13407,16940
