Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,105.600,5.936,1.327,3.280,4.516,7.946,10.645,12.978,19.788,33.434,0.168
5,112.400,5.957,1.766,3.557,4.636,6.963,9.663,12.824,20.698,84.892,0.168
10,144.800,4.510,1.432,3.135,3.986,5.097,6.770,8.091,11.374,50.042,0.222
15,126.200,5.330,1.574,3.236,4.334,6.338,9.237,11.228,13.278,59.075,0.188
20,150.200,4.254,1.532,3.011,3.854,4.785,6.503,8.468,10.803,13.257,0.235
25,123.200,5.208,1.811,3.401,4.472,6.056,9.091,10.830,13.272,19.163,0.192
30,145.600,4.272,1.401,2.880,3.583,4.605,7.193,8.716,13.422,27.465,0.234
35,164.600,3.948,1.376,2.869,3.613,4.427,5.954,7.522,9.533,11.828,0.253
40,147.400,4.337,1.580,2.981,3.868,4.868,6.615,8.941,12.472,20.847,0.231
45,169.400,3.833,1.247,2.758,3.432,4.287,5.586,6.962,10.920,36.796,0.261
50,158.000,4.017,1.632,2.742,3.504,4.465,6.231,7.816,9.861,34.814,0.249
55,200.200,3.219,1.187,2.443,3.045,3.579,4.022,4.927,9.004,14.220,0.311
