Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.000,14.534,7.164,7.913,13.738,17.363,22.551,43.192,45.198,45.198,0.069
5,12.000,11.738,6.782,8.200,10.726,15.462,16.812,18.596,23.863,23.863,0.085
10,10.800,13.362,6.914,7.960,14.089,14.723,17.873,19.577,67.367,67.367,0.075
15,12.800,12.761,6.903,7.504,11.446,16.615,18.463,27.607,31.942,31.942,0.078
20,13.800,9.535,6.827,7.270,7.633,11.194,14.614,16.501,17.901,17.901,0.105
25,12.600,10.187,7.206,7.514,7.841,12.606,17.848,18.934,32.156,32.156,0.098
30,14.200,9.792,5.221,5.532,7.458,13.890,15.158,18.148,19.500,19.500,0.102
35,11.600,9.697,5.105,5.453,6.116,14.815,15.225,15.365,15.434,15.434,0.103
40,14.200,10.339,5.161,5.643,9.421,14.925,15.615,17.478,18.185,18.185,0.097
45,12.000,8.992,4.877,5.225,5.569,14.213,15.363,17.200,20.051,20.051,0.111
50,12.600,9.255,4.869,5.252,8.167,14.274,14.691,14.984,18.232,18.232,0.108
55,9.800,9.124,4.892,5.214,5.871,13.778,17.087,19.104,22.665,22.665,0.110
