Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,146.000,4.168,1.000,2.430,3.284,5.032,7.440,9.272,13.492,36.872,0.240
5,218.000,2.958,1.249,2.057,2.642,3.237,4.932,5.894,6.836,13.683,0.338
10,206.800,2.965,1.020,2.062,2.583,3.201,4.882,6.495,8.304,9.211,0.337
15,171.000,3.909,1.160,2.336,3.076,4.617,7.212,8.095,11.887,64.600,0.256
20,215.400,2.959,1.231,2.198,2.749,3.284,4.001,5.777,7.471,9.590,0.338
25,192.600,3.277,1.309,2.309,2.977,3.626,5.031,6.619,8.299,10.578,0.305
30,185.400,3.468,1.342,2.404,2.999,3.733,5.379,7.205,11.075,16.337,0.288
35,184.400,3.477,1.099,2.351,3.018,3.709,6.100,7.577,9.122,18.448,0.288
40,185.600,3.461,1.093,2.378,3.057,3.713,5.846,7.414,8.849,10.459,0.289
45,194.200,3.234,1.183,2.355,2.979,3.592,4.486,5.988,8.865,12.936,0.309
50,186.600,3.606,1.317,2.468,3.081,3.722,5.384,8.115,13.071,21.070,0.277
55,165.800,3.804,1.208,2.569,3.301,4.244,6.451,7.871,9.908,15.126,0.263
