Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.527,0.980,1.208,1.420,1.671,2.111,2.284,3.248,3.248,0.655
5,17.400,1.390,0.896,1.183,1.311,1.463,1.876,2.084,2.881,2.881,0.719
10,17.000,1.588,1.058,1.318,1.466,1.700,2.076,2.456,3.638,3.638,0.630
15,13.000,1.690,1.048,1.271,1.430,1.651,2.164,3.790,6.377,6.377,0.592
20,15.800,1.625,0.896,1.328,1.475,1.786,2.430,2.824,2.854,2.854,0.615
25,16.400,1.480,0.956,1.316,1.438,1.583,1.802,2.120,2.746,2.746,0.676
30,19.000,1.369,0.961,1.219,1.340,1.500,1.598,1.748,2.290,2.290,0.731
35,17.600,1.484,0.981,1.200,1.398,1.601,2.210,2.331,3.561,3.561,0.674
40,16.600,1.467,0.921,1.243,1.359,1.545,2.041,2.239,3.391,3.391,0.682
45,19.000,1.406,0.794,1.175,1.311,1.547,1.776,1.948,3.136,3.136,0.711
50,18.400,1.639,0.851,1.200,1.327,1.551,1.751,2.388,22.584,22.584,0.610
55,15.400,1.408,0.923,1.231,1.379,1.550,1.722,1.956,2.130,2.130,0.710
