Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,153.400,4.003,1.160,2.309,3.054,5.279,7.468,8.773,11.451,16.664,0.250
5,199.800,3.126,1.192,2.138,2.727,3.482,5.062,6.190,8.273,29.168,0.320
10,235.400,2.736,1.229,1.981,2.479,3.013,3.965,5.349,7.800,12.943,0.365
15,226.200,2.869,0.924,1.962,2.537,3.100,4.400,5.959,8.686,16.110,0.349
20,226.200,2.827,1.112,2.009,2.561,3.077,4.067,5.685,7.967,11.207,0.354
25,186.400,3.487,1.335,2.297,2.900,3.726,6.189,8.166,11.295,19.841,0.287
30,198.400,3.223,1.031,2.271,2.819,3.558,5.115,6.487,8.528,21.015,0.310
35,240.400,2.683,1.264,2.053,2.534,3.060,3.395,4.228,7.007,9.777,0.373
40,216.800,3.009,1.051,2.188,2.777,3.334,3.958,5.685,8.654,11.395,0.332
45,192.200,3.453,1.313,2.487,3.086,3.757,4.811,6.578,11.216,16.547,0.290
50,191.200,3.450,1.137,2.540,3.162,3.782,4.988,6.489,9.913,17.023,0.290
55,148.000,4.338,1.413,2.823,3.598,4.585,7.932,9.401,12.711,21.398,0.231
