Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,108.800,1.940,0.676,0.934,1.509,2.398,3.436,4.786,7.414,17.366,0.516
5,161.000,1.067,0.628,0.770,0.862,1.384,1.607,1.761,2.188,9.511,0.937
10,163.400,1.088,0.645,0.756,0.898,1.242,1.763,2.004,2.424,11.529,0.919
15,135.600,1.290,0.636,0.798,1.068,1.717,1.927,2.035,2.949,10.594,0.775
20,110.800,1.570,0.689,0.929,1.597,1.916,2.326,2.710,3.630,10.139,0.637
25,137.400,1.265,0.726,0.841,0.956,1.756,1.969,2.182,2.836,3.959,0.791
30,147.200,1.242,0.719,0.830,0.914,1.757,1.964,2.113,2.627,10.078,0.805
35,139.200,1.338,0.751,0.899,1.044,1.677,1.999,2.290,4.057,15.332,0.747
40,134.600,1.322,0.744,0.865,1.006,1.814,1.996,2.089,2.406,7.493,0.757
45,158.000,1.116,0.715,0.826,0.886,1.230,1.858,1.979,2.333,9.912,0.896
50,128.400,1.343,0.685,0.845,1.230,1.775,1.973,2.137,2.866,4.210,0.745
55,139.600,1.203,0.651,0.781,0.898,1.688,1.823,1.929,2.169,3.517,0.831
