Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,136.000,4.637,1.166,2.890,4.222,6.032,7.506,8.578,11.003,21.603,0.216
5,185.800,3.389,1.145,2.153,2.922,4.319,5.903,6.467,7.717,9.180,0.295
10,156.800,4.027,1.472,2.470,3.470,5.512,6.636,7.388,8.923,11.705,0.248
15,176.600,3.614,1.272,2.311,3.018,4.626,6.290,6.926,8.501,15.972,0.277
20,203.800,3.293,0.973,2.116,2.761,3.845,5.964,6.852,8.209,12.720,0.304
25,157.600,3.993,1.155,2.377,3.321,5.500,6.896,7.536,8.659,17.143,0.250
30,153.800,4.194,1.491,2.753,4.077,5.398,6.524,7.001,8.256,20.926,0.238
35,173.400,3.690,1.500,2.326,3.126,4.884,6.377,7.045,8.233,11.798,0.271
40,189.400,3.553,1.430,2.251,2.977,4.634,6.285,6.797,8.371,12.662,0.281
45,154.800,4.023,1.040,2.486,3.479,5.201,6.874,7.910,9.371,17.963,0.249
50,177.400,3.684,1.100,2.356,3.196,4.704,6.347,7.119,8.274,13.219,0.271
55,175.400,3.739,1.024,2.317,3.025,4.725,6.905,7.824,8.856,11.150,0.267
