Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,1.423,0.968,1.175,1.307,1.495,1.723,2.031,5.356,5.356,0.703
5,15.200,1.580,0.932,1.217,1.401,1.880,2.391,2.632,3.489,3.489,0.633
10,13.400,1.809,0.923,1.227,1.521,2.119,2.763,3.323,8.752,8.752,0.553
15,15.200,1.542,0.900,1.176,1.344,1.725,2.407,2.803,3.807,3.807,0.649
20,19.000,1.394,0.780,1.157,1.345,1.494,1.786,2.227,3.445,3.445,0.717
25,12.200,1.489,0.870,1.245,1.440,1.661,1.993,2.272,2.982,2.982,0.672
30,12.200,1.683,1.023,1.258,1.559,2.000,2.353,2.629,3.011,3.011,0.594
35,12.800,1.505,0.961,1.254,1.409,1.585,2.012,2.609,2.862,2.862,0.665
40,15.800,1.619,1.010,1.299,1.511,1.818,2.211,2.835,3.272,3.272,0.618
45,11.800,1.649,1.176,1.389,1.565,1.685,2.398,2.553,3.519,3.519,0.606
50,13.400,1.835,1.045,1.479,1.652,1.998,2.739,3.326,3.624,3.624,0.545
55,11.400,2.065,1.192,1.514,1.737,2.674,3.117,3.301,3.888,3.888,0.484
