Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,134.000,7.418,1.433,3.040,5.155,9.889,14.172,19.116,31.280,51.378,0.135
5,278.600,3.566,0.473,1.366,2.783,4.711,6.916,8.707,17.449,52.565,0.280
10,322.200,3.089,0.414,1.150,2.407,4.041,6.001,7.998,13.550,28.561,0.324
15,293.600,3.386,0.377,1.192,2.527,4.238,7.085,9.684,16.067,25.446,0.295
20,331.400,3.005,0.379,1.057,2.240,3.878,6.109,7.887,14.884,73.680,0.333
25,370.800,2.680,0.307,1.001,2.208,3.602,5.054,6.917,10.464,58.304,0.373
30,446.000,2.235,0.286,0.909,1.913,3.141,4.024,5.703,8.837,16.763,0.447
35,438.400,2.274,0.290,0.855,1.947,3.163,4.076,5.807,9.171,16.279,0.440
40,410.200,2.429,0.266,0.881,1.837,3.298,4.789,6.008,11.003,24.259,0.412
45,471.600,2.113,0.263,0.832,1.698,2.955,3.801,5.511,7.733,14.555,0.473
50,475.400,2.098,0.239,0.766,1.722,2.813,3.706,5.489,9.074,16.494,0.477
55,449.200,2.216,0.232,0.757,1.690,2.774,4.926,6.186,11.900,17.210,0.451
