Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,112.000,2.011,0.816,1.160,1.600,2.156,2.896,4.661,10.252,22.881,0.497
5,105.400,1.734,0.838,1.053,1.484,2.092,2.686,3.274,5.150,14.224,0.577
10,111.200,1.716,0.863,1.076,1.735,2.168,2.566,3.006,4.076,6.679,0.583
15,105.200,1.671,0.805,1.090,1.810,2.013,2.204,2.354,2.802,4.725,0.598
20,102.400,1.684,0.762,1.028,1.783,2.014,2.305,2.570,3.267,13.586,0.594
25,113.600,1.768,0.753,0.970,1.332,2.001,2.375,2.921,5.352,69.702,0.566
30,115.400,1.778,0.782,1.015,1.727,2.075,2.622,3.291,4.297,45.185,0.562
35,128.800,1.386,0.742,0.876,0.992,1.868,2.131,2.343,2.944,16.474,0.721
40,151.400,1.217,0.699,0.807,0.887,1.699,1.877,2.044,2.645,5.412,0.822
45,125.600,1.299,0.692,0.850,1.234,1.649,1.829,1.956,2.729,7.312,0.770
50,117.000,1.531,0.681,1.157,1.615,1.797,1.985,2.102,2.615,17.080,0.653
55,141.800,1.326,0.666,0.788,1.459,1.769,1.888,2.015,2.601,5.942,0.754
