Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,1.536,0.809,1.191,1.402,1.841,2.027,2.428,2.895,2.895,0.651
5,16.600,1.373,0.928,1.217,1.356,1.523,1.693,1.804,2.129,2.129,0.729
10,21.400,1.355,0.894,1.170,1.301,1.504,1.657,1.962,2.178,2.550,0.738
15,17.600,1.320,0.899,1.133,1.300,1.479,1.669,1.747,2.021,2.021,0.758
20,23.600,1.269,0.784,1.141,1.261,1.361,1.504,1.589,1.774,2.363,0.788
25,16.800,1.415,1.006,1.194,1.324,1.546,1.684,2.247,3.101,3.101,0.707
30,21.400,1.347,0.834,1.169,1.298,1.425,1.760,1.892,2.127,2.991,0.742
35,18.800,1.339,0.906,1.211,1.312,1.445,1.530,1.814,2.351,2.351,0.747
40,19.800,1.357,0.778,1.192,1.352,1.499,1.641,1.788,1.903,1.903,0.737
45,15.800,1.445,0.997,1.284,1.393,1.548,1.778,2.071,2.314,2.314,0.692
50,17.200,1.484,1.064,1.231,1.426,1.610,1.885,2.372,2.638,2.638,0.674
55,20.800,1.413,0.979,1.230,1.398,1.527,1.697,1.812,2.197,2.354,0.708
