Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,127.800,4.670,1.248,2.989,4.059,5.767,7.619,9.259,12.567,22.073,0.214
5,142.600,4.373,1.060,2.665,4.003,5.720,6.875,7.728,10.394,38.924,0.229
10,149.600,4.379,1.386,2.779,4.150,5.821,7.045,7.738,8.446,15.963,0.228
15,182.000,3.564,1.497,2.249,3.076,4.593,6.127,6.619,7.830,14.509,0.281
20,168.400,4.052,1.351,2.632,3.709,5.364,6.378,7.127,8.559,10.000,0.247
25,179.600,3.748,0.999,2.247,2.995,4.625,6.822,7.964,10.818,28.573,0.267
30,153.800,4.393,1.150,2.464,3.331,5.864,7.863,8.972,12.143,89.343,0.228
35,156.400,4.120,1.235,2.457,3.318,5.379,7.274,8.296,11.657,22.743,0.243
40,147.400,4.388,1.368,2.826,3.896,5.743,7.199,7.883,9.505,14.161,0.228
45,121.200,5.429,1.648,4.070,5.236,6.593,7.887,8.862,10.305,14.059,0.184
50,141.000,4.630,1.731,2.986,3.887,5.837,7.940,9.544,10.921,17.185,0.216
55,128.000,5.156,1.640,3.090,4.877,7.010,8.504,9.471,10.547,12.228,0.194
