Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,121.400,1.771,0.641,0.882,1.493,1.983,2.692,4.106,7.799,29.317,0.565
5,169.200,1.269,0.634,0.807,1.188,1.539,1.768,1.965,3.055,18.196,0.788
10,140.400,1.337,0.704,0.886,1.094,1.654,2.106,2.327,3.305,13.728,0.748
15,149.800,1.139,0.704,0.841,0.949,1.297,1.783,1.929,2.358,7.183,0.878
20,116.800,1.508,0.717,0.854,0.993,1.828,2.580,3.754,6.155,14.278,0.663
25,151.600,1.234,0.745,0.855,0.965,1.554,1.983,2.166,3.329,12.028,0.810
30,155.000,1.238,0.718,0.864,0.982,1.653,1.957,2.164,2.800,4.500,0.808
35,148.000,1.314,0.746,0.873,0.966,1.335,2.123,2.466,4.388,17.525,0.761
40,119.600,1.393,0.757,0.914,1.088,1.720,2.099,2.381,3.935,21.499,0.718
45,117.000,1.430,0.768,0.942,1.098,1.724,2.228,2.811,4.636,10.677,0.699
50,102.800,1.907,0.834,1.027,1.230,1.995,2.648,3.394,7.977,98.372,0.524
55,101.200,1.729,0.789,1.068,1.349,2.254,2.757,3.204,5.339,9.047,0.578
