Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,114.800,5.113,1.728,3.090,3.870,5.794,9.248,12.259,19.213,32.410,0.196
5,157.200,4.085,1.272,2.624,3.340,4.374,6.997,8.754,12.878,40.168,0.245
10,138.600,4.370,1.382,2.793,3.658,4.904,7.593,9.643,13.143,26.966,0.229
15,139.800,4.747,1.684,2.904,3.739,5.691,8.566,9.970,18.555,44.572,0.211
20,167.600,3.865,1.542,2.642,3.329,4.097,6.639,8.317,9.990,24.836,0.259
25,150.600,4.177,1.486,2.838,3.602,4.420,6.245,8.444,15.391,25.312,0.239
30,185.800,3.226,1.636,2.516,3.019,3.693,4.154,4.694,8.817,12.851,0.310
35,188.600,3.448,1.216,2.423,3.046,3.652,5.669,7.536,9.516,14.036,0.290
40,182.600,3.492,1.165,2.297,2.936,3.593,6.527,8.282,9.658,13.212,0.286
45,185.800,3.524,1.195,2.368,3.031,4.007,5.961,6.965,8.924,12.907,0.284
50,225.800,2.950,1.221,2.181,2.709,3.249,4.054,5.545,8.169,10.246,0.339
55,179.200,3.520,1.321,2.335,2.964,3.667,6.399,7.955,10.480,12.512,0.284
