Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,143.200,3.988,1.042,2.477,3.217,5.115,6.836,7.928,12.944,17.481,0.251
5,170.600,3.802,1.228,2.555,3.382,5.002,6.040,6.581,8.089,22.947,0.263
10,158.600,3.935,1.333,2.539,3.593,5.098,6.332,7.055,8.047,14.308,0.254
15,168.200,3.839,0.970,2.379,3.259,5.187,6.546,7.289,8.169,10.039,0.261
20,138.600,4.439,1.484,2.959,4.413,5.764,6.776,7.508,8.418,9.914,0.225
25,160.800,3.961,1.306,2.551,3.328,5.102,6.653,7.400,9.434,18.149,0.252
30,130.000,4.894,1.337,2.868,4.718,6.546,8.022,8.833,9.548,11.411,0.204
35,150.400,4.218,1.601,2.745,3.641,5.556,7.041,7.679,9.275,16.407,0.237
40,157.200,4.165,1.406,2.484,3.379,5.760,7.235,8.367,9.749,20.217,0.240
45,146.800,4.529,1.391,2.978,4.353,5.996,7.004,7.786,9.098,9.578,0.221
50,140.800,4.715,1.570,3.205,4.524,5.910,7.346,8.196,9.292,10.207,0.212
55,174.400,3.519,1.442,2.249,2.945,4.121,6.584,7.451,9.056,10.070,0.284
